,start,end,startlat,startlng,endlat,endlng,direction,distance,duration,taxiFare
1040,구의제1동,이태원제1동,127.0856756,37.5424917,126.9950384,37.5325225,구의제1동이태원제1동,13639,2258.511,13600
1041,상도제1동,청파동,,,126.9674,37.5488,상도제1동청파동,0,0.0,0
1042,화곡제3동,면목제7동,126.8384231,37.5425392,127.0869854,37.5789945,화곡제3동면목제7동,32521,4348.757,30000
1043,종로1.2.3.4가동,양재1동,126.9902618,37.574461,127.026744,37.4716412,종로1.2.3.4가동양재1동,14539,2478.92,14700
1044,신길제3동,등촌제3동,126.9077425,37.5073003,126.847881,37.5589789,신길제3동등촌제3동,12357,2099.763,13300
1045,금호2.3가동,후암동,127.0209487,37.5532922,126.9781344,37.5486375,금호2.3가동후암동,8064,1437.454,8400
1046,수유제3동,공릉2동,127.023125,37.638715,127.083488,37.621332,수유제3동공릉2동,8561,1954.032,11100
1047,회기동,석관동,127.0553132,37.5908083,127.061413,37.612957,회기동석관동,4918,879.599,6100
1048,일원본동,난향동,127.0864633,37.4833484,126.918842,37.461429,일원본동난향동,18314,2343.212,18790
1049,우이동,공항동,127.0118533,37.6479523,126.8101437,37.5588296,우이동공항동,31938,4206.401,29100
1050,전농제1동,석관동,127.0477575,37.5779984,127.061413,37.612957,전농제1동석관동,5841,929.425,6900
1051,방화제2동,상3동,126.8067549,37.5666997,126.7544075,37.5005775,방화제2동상3동,13618,1970.2,15670
1052,공항동,신사제1동,126.8101437,37.5588296,126.9117735,37.5978445,공항동신사제1동,18761,2384.414,20270
1053,쌍문제2동,상도제2동,127.0389254,37.6579935,126.942296,37.5055197,쌍문제2동상도제2동,29103,4280.847,26200
1054,진관동,장안제2동,126.9210512,37.634983,127.0706,37.578483,진관동장안제2동,22984,3511.356,23800
1055,화곡제3동,고양동,126.8384231,37.5425392,126.9037032,37.7033661,화곡제3동고양동,27111,2852.23,26170
1056,하계1동,천연동,127.0725852,37.6405374,126.9590332,37.5711247,하계1동천연동,20830,3701.527,21800
1057,등촌제3동,고양동,126.847881,37.5589789,126.9037032,37.7033661,등촌제3동고양동,22064,1982.718,21770
1058,상계1동,잠실6동,127.0549781,37.6799006,127.10065,37.518142,상계1동잠실6동,27964,3620.791,25600
1059,화곡제1동,도봉제2동,126.841562,37.530408,127.046575,37.669751,화곡제1동도봉제2동,46341,3974.827,44810
1060,번제2동,송중동,127.0387953,37.6323588,127.033738,37.616099,번제2동송중동,2296,444.979,4300
1061,등촌제1동,이매1동,126.8589287,37.5558155,127.127146,37.3995239,등촌제1동이매1동,41671,4524.333,36370
1062,종로1.2.3.4가동,반포4동,126.9902618,37.574461,127.0003853,37.4974314,종로1.2.3.4가동반포4동,11737,1931.665,12600
1063,성수2가제3동,삼성2동,127.0552645,37.5482223,127.04595,37.5112,성수2가제3동삼성2동,6536,1305.585,8100
1064,남면,삼각산동,126.976675,37.8981154,127.0207209,37.6151568,남면삼각산동,48148,4430.476,75250
1065,당산제1동,양재1동,126.897443,37.5249643,127.026744,37.4716412,당산제1동양재1동,17213,3181.211,18300
1066,화곡제1동,방학제3동,126.841562,37.530408,127.028036,37.6591685,화곡제1동방학제3동,36854,4740.548,34200
1067,고척제2동,발산제1동,126.8587122,37.5067055,126.8331686,37.5531209,고척제2동발산제1동,7329,2396.17,12900
1068,월계3동,사근동,127.0692485,37.6210475,127.0453315,37.5614846,월계3동사근동,9300,2265.138,12800
1069,용문동,종로1.2.3.4가동,126.957562,37.5389,126.9902618,37.574461,용문동종로1.2.3.4가동,7047,1853.996,10300
1070,마천1동,회기동,127.1499724,37.4960195,127.0553132,37.5908083,마천1동회기동,18970,3812.518,24810
1071,방학제1동,도곡1동,127.0407251,37.6641763,127.0390246,37.488238,방학제1동도곡1동,26100,5115.12,27900
1072,면목제3.8동,여의동,,,126.934584,37.5177232,면목제3.8동여의동,0,0.0,0
1073,종로1.2.3.4가동,월계3동,126.9902618,37.574461,127.0692485,37.6210475,종로1.2.3.4가동월계3동,12540,1860.974,12600
1074,혜화동,응봉동,127.0005764,37.5869186,127.0334357,37.5531636,혜화동응봉동,6758,1562.595,9200
1075,가락본동,태평2동,127.1217864,37.4955568,127.1386297,37.4471301,가락본동태평2동,6934,1272.364,8750
1076,능동,이태원제1동,127.0804994,37.5537803,126.9950384,37.5325225,능동이태원제1동,11469,2118.415,12400
1077,당산제1동,내곡동,126.897443,37.5249643,127.0583103,37.4493583,당산제1동내곡동,20889,3263.476,22500
1078,사당제3동,신정4동,126.9734908,37.4845247,126.8558042,37.5245455,사당제3동신정4동,19403,2480.807,17900
1079,내곡동,월곶면,127.0583103,37.4493583,126.5527814,37.7151254,내곡동월곶면,60656,5328.264,55990
1080,오류제1동,소사동,126.845201,37.497009,126.7945927,37.4858883,오류제1동소사동,5219,945.332,7310
1081,하계1동,방배3동,127.0725852,37.6405374,126.9999918,37.4784409,하계1동방배3동,27245,5028.128,28300
1082,구로제4동,양주2동,126.8891697,37.4916271,127.0803634,37.7969422,구로제4동양주2동,54256,5273.835,48270
1083,상계6.7동,구미1동,127.0669541,37.654882,127.111763,37.349365,상계6.7동구미1동,45398,5121.637,41150
1084,영등포본동,개봉제3동,126.9093046,37.5146826,126.853838,37.485993,영등포본동개봉제3동,9067,1563.924,10700
1085,증산동,서교동,126.9070404,37.5843063,126.914588,37.5551015,증산동서교동,4798,1023.01,6300
1086,신도림동,금곡동,126.8805826,37.5077664,127.2057224,37.6320823,신도림동금곡동,40221,4008.666,34770
1087,수색동,교남동,126.8936659,37.5835192,126.9619364,37.5719391,수색동교남동,9244,1747.796,11400
1088,일원1동,문정1동,127.0879629,37.491839,127.1241719,37.4900982,일원1동문정1동,4776,753.896,6800
1089,녹번동,가양제2동,126.9298245,37.6021944,126.8512826,37.5673763,녹번동가양제2동,14098,2231.248,13200
1090,망우본동,중화제2동,127.1014684,37.6005732,127.0795427,37.5993838,망우본동중화제2동,3076,642.094,4700
1091,정릉제4동,방화제2동,127.0069798,37.6133387,126.8067549,37.5666997,정릉제4동방화제2동,26807,3041.792,23000
1092,신대방제1동,화양동,126.91005,37.488943,127.0713152,37.5465421,신대방제1동화양동,20764,3163.925,20700
1093,노량진제2동,일원1동,126.937352,37.508509,127.0879629,37.491839,노량진제2동일원1동,20156,3152.326,20200
1094,신길제3동,신길제6동,126.9077425,37.5073003,126.919437,37.498535,신길제3동신길제6동,2865,746.59,5100
1095,갈현제1동,대화동,126.916675,37.623707,126.7551772,37.6829774,갈현제1동대화동,26674,2663.139,27970
1096,독산제4동,대림제1동,126.9022074,37.4675452,126.905818,37.4954685,독산제4동대림제1동,4131,968.143,6100
1097,여의동,삼성2동,126.934584,37.5177232,127.04595,37.5112,여의동삼성2동,17695,2769.953,17300
1098,문래동,발산제1동,126.899466,37.517086,126.8331686,37.5531209,문래동발산제1동,12754,2074.582,13800
1099,남영동,북가좌제2동,126.9748403,37.5457586,126.9112,37.5815,남영동북가좌제2동,13628,1714.796,13400
1100,자양제4동,왕십리도선동,127.0662969,37.5341115,127.0255501,37.5678257,자양제4동왕십리도선동,7043,1367.273,8400
1101,오금동,일원본동,126.9138,37.6674,127.0864633,37.4833484,오금동일원본동,49070,6201.714,47870
1102,종로1.2.3.4가동,독산제1동,126.9902618,37.574461,126.897041,37.4702453,종로1.2.3.4가동독산제1동,16164,3142.965,18400
1103,방이2동,신내1동,127.1114868,37.5164444,127.099538,37.605882,방이2동신내1동,17223,2263.339,18730
1104,자양제4동,응봉동,127.0662969,37.5341115,127.0334357,37.5531636,자양제4동응봉동,4812,965.826,6100
1105,방학제3동,동구동,127.028036,37.6591685,127.1405406,37.6134686,방학제3동동구동,14457,2905.745,17010
1106,상도제4동,노량진제1동,126.941422,37.4994203,126.942013,37.512308,상도제4동노량진제1동,2446,666.942,4500
1107,창제2동,고덕제2동,127.0356387,37.6414033,127.16435,37.5605,창제2동고덕제2동,19815,3299.905,21410
1108,남현동,회현동,126.9778366,37.4745394,126.9793216,37.5572864,남현동회현동,12728,2495.128,14000
1109,중곡제2동,고덕제2동,127.081487,37.560308,127.16435,37.5605,중곡제2동고덕제2동,12463,1861.514,13290
1110,천호제2동,세곡동,127.1254351,37.5435257,127.1043555,37.4643683,천호제2동세곡동,14586,2364.354,16430
1111,동선동,삼각산동,127.0203666,37.5939824,127.0207209,37.6151568,동선동삼각산동,2723,658.629,4400
1112,홍제제1동,대방동,126.9448779,37.5876988,126.92635,37.508133,홍제제1동대방동,13382,2635.598,15200
1113,장지동,별내면,127.1354,37.4785,127.1247248,37.7025595,장지동별내면,32290,2249.855,30950
1114,도림동,가리봉동,126.89595,37.509475,126.8897489,37.4825557,도림동가리봉동,4256,891.412,5700
1115,강일동,등촌제3동,127.173909,37.5649783,126.847881,37.5589789,강일동등촌제3동,38345,4080.621,32300
1116,오금동,성수2가제3동,126.9138,37.6674,127.0552645,37.5482223,오금동성수2가제3동,41250,4927.924,44250
1117,우장산동,소사본3동,126.8418849,37.5482468,126.79993,37.4800723,우장산동소사본3동,12564,2083.875,13170
1118,무악동,연희동,126.958148,37.5760032,126.9351754,37.5739083,무악동연희동,3656,673.075,5100
1119,보라매동,공항동,126.9327389,37.4881456,126.8101437,37.5588296,보라매동공항동,16684,3050.545,21310
1120,사당제5동,신월7동,126.9668658,37.4857521,126.8346571,37.5219343,사당제5동신월7동,17337,1718.209,15800
1121,성수1가제1동,역삼1동,127.04965,37.542108,127.0333574,37.4954841,성수1가제1동역삼1동,8221,1852.097,10200
1122,소공동,가양제2동,126.977025,37.562442,126.8512826,37.5673763,소공동가양제2동,14907,1999.119,13900
1123,상봉제1동,남영동,127.0872004,37.5998799,126.9748403,37.5457586,상봉제1동남영동,18285,3399.77,19500
1124,돈암제1동,청담동,127.0263875,37.6034071,127.049291,37.525107,돈암제1동청담동,11945,3023.963,16500
1125,정릉제4동,번제2동,127.0069798,37.6133387,127.0387953,37.6323588,정릉제4동번제2동,5425,1262.981,7200
1126,제기제2동,면목제4동,,,127.0855775,37.5746736,제기제2동면목제4동,0,0.0,0
1127,도봉제2동,과천동,127.046575,37.669751,126.9954261,37.4484318,도봉제2동과천동,38518,5084.451,33650
1128,암사제1동,화곡제6동,127.132663,37.551508,126.8501301,37.5518173,암사제1동화곡제6동,33842,3707.307,29100
1129,방화제2동,신곡2동,126.8067549,37.5666997,127.0579769,37.7436996,방화제2동신곡2동,44770,2867.402,42710
1130,성산제2동,양평제1동,126.9090061,37.568618,126.888238,37.52365,성산제2동양평제1동,6925,1768.553,10000
1131,삼성1동,창제1동,127.062532,37.5144424,127.0438683,37.6483046,삼성1동창제1동,22086,1896.241,19400
1132,서초1동,상봉제1동,127.0195082,37.4901186,127.0872004,37.5998799,서초1동상봉제1동,18826,2138.173,18200
1133,잠실4동,영등포본동,127.1122668,37.5201089,126.9093046,37.5146826,잠실4동영등포본동,24869,2746.077,22100
1134,장지동,역삼1동,127.1354,37.4785,127.0333574,37.4954841,장지동역삼1동,12265,3127.551,16000
1135,증산동,합정동,126.9070404,37.5843063,126.9118888,37.5516561,증산동합정동,5496,1873.969,8800
1136,가양제2동,성사2동,126.8512826,37.5673763,126.8329696,37.6529536,가양제2동성사2동,16238,1506.347,16230
1137,번제2동,정릉제4동,127.0387953,37.6323588,127.0069798,37.6133387,번제2동정릉제4동,5278,1337.483,8600
1138,정릉제3동,정자1동,127.004186,37.6089578,127.106363,37.3727984,정릉제3동정자1동,39657,4013.69,38390
1139,진관동,반포3동,126.9210512,37.634983,127.0056289,37.5120925,진관동반포3동,28485,4627.165,27900
1140,개봉제2동,구로제4동,126.8565584,37.4908359,126.8891697,37.4916271,개봉제2동구로제4동,4610,1623.025,9070
1141,미성동,미성동,126.9155534,37.4761761,126.9155534,37.4761761,미성동미성동,0,0.0,0
1142,묵제1동,중계본동,127.0784729,37.6123734,127.080338,37.64784,묵제1동중계본동,4980,855.102,6500
1143,수색동,여의동,126.8936659,37.5835192,126.934584,37.5177232,수색동여의동,14890,2214.27,16130
1144,장안제4동,면목본동,,,127.0874227,37.5873592,장안제4동면목본동,0,0.0,0
1145,공덕동,창제5동,126.960025,37.550192,127.0436793,37.6563436,공덕동창제5동,31881,3163.787,26700
1146,대조동,노량진제1동,126.920813,37.614165,126.942013,37.512308,대조동노량진제1동,20215,2985.911,19700
1147,등촌제1동,방배1동,126.8589287,37.5558155,126.9945569,37.4832801,등촌제1동방배1동,18014,2755.28,18000
1148,회현동,세곡동,126.9793216,37.5572864,127.1043555,37.4643683,회현동세곡동,22744,2450.538,20200
1149,도화동,방배4동,126.9498798,37.5415123,126.9923344,37.489007,도화동방배4동,8475,1575.995,9500
1150,번제2동,송천동,127.0387953,37.6323588,127.023838,37.618282,번제2동송천동,3524,691.819,5600
1151,서초4동,도곡1동,127.0221589,37.5026685,127.0390246,37.488238,서초4동도곡1동,3774,698.882,5400
1152,우장산동,증산동,126.8418849,37.5482468,126.9070404,37.5843063,우장산동증산동,11597,2164.113,13570
1153,신도림동,구미1동,126.8805826,37.5077664,127.111763,37.349365,신도림동구미1동,37269,3908.72,40730
1154,장안제1동,북가좌제2동,127.066375,37.567842,126.9112,37.5815,장안제1동북가좌제2동,22593,2885.676,20800
1155,공릉2동,장안제1동,127.083488,37.621332,127.066375,37.567842,공릉2동장안제1동,7161,1662.842,9700
1156,신촌동,사당제3동,126.9418114,37.5640923,126.9734908,37.4845247,신촌동사당제3동,14844,2507.857,15700
1157,반포1동,회천3동,127.0135073,37.5050895,127.0689798,37.8377866,반포1동회천3동,49633,3848.059,43930
1158,이태원제1동,세곡동,126.9950384,37.5325225,127.1043555,37.4643683,이태원제1동세곡동,20610,2171.501,18500
1159,자양제4동,자양제1동,127.0662969,37.5341115,127.082438,37.534508,자양제4동자양제1동,1818,434.97,3800
1160,중곡제2동,동선동,127.081487,37.560308,127.0203666,37.5939824,중곡제2동동선동,8997,1867.182,11400
1161,화곡제4동,대화동,126.8609068,37.5346476,126.7551772,37.6829774,화곡제4동대화동,26040,3108.339,27390
1162,천호제3동,공항동,127.1332269,37.5361455,126.8101437,37.5588296,천호제3동공항동,39293,3942.54,33200
1163,망우본동,상대원3동,127.1014684,37.6005732,127.1655568,37.4397392,망우본동상대원3동,28480,4525.66,31430
1164,삼전동,능동,127.0925354,37.502714,127.0804994,37.5537803,삼전동능동,8170,1536.847,10000
1165,청량리동,장위제2동,127.0472767,37.5862586,127.0545206,37.6123899,청량리동장위제2동,3996,825.168,5900
1166,안암동,전농제1동,127.0213292,37.5858498,127.0477575,37.5779984,안암동전농제1동,3916,736.906,5600
1167,고척제1동,하안3동,126.8628603,37.5004631,126.8816257,37.4587053,고척제1동하안3동,5976,1863.248,9090
1168,강일동,석촌동,127.173909,37.5649783,127.1037,37.503592,강일동석촌동,14084,2469.805,14800
1169,중계2.3동,당산제1동,127.0687126,37.6421829,126.897443,37.5249643,중계2.3동당산제1동,29271,4505.74,28600
1170,도화동,대흥동,126.9498798,37.5415123,126.9424619,37.5557827,도화동대흥동,2584,757.98,4600
1171,서초4동,합정동,127.0221589,37.5026685,126.9118888,37.5516561,서초4동합정동,16113,2071.488,15800
1172,도림동,사우동,126.89595,37.509475,126.716725,37.6193404,도림동사우동,26299,2592.075,25390
1173,휘경제2동,전농제3동,127.0685788,37.5902093,,,휘경제2동전농제3동,0,0.0,0
1174,안암동,월곡제1동,127.0213292,37.5858498,127.0357574,37.6105472,안암동월곡제1동,3832,639.027,5500
1175,서림동,서림동,126.9349995,37.4749956,126.9349995,37.4749956,서림동서림동,0,0.0,0
1176,보라매동,당산제2동,126.9327389,37.4881456,126.8973273,37.5310483,보라매동당산제2동,9404,1753.541,12100
1177,삼청동,역촌동,126.981836,37.5850126,126.915114,37.6044046,삼청동역촌동,9278,1423.431,10200
1178,염리동,역촌동,126.94565,37.547083,126.915114,37.6044046,염리동역촌동,9749,1493.861,10500
1179,이화동,보라매동,127.004338,37.577008,126.9327389,37.4881456,이화동보라매동,18242,2818.911,18200
1180,행운동,고척제2동,126.9570456,37.4806541,126.8587122,37.5067055,행운동고척제2동,10909,2031.93,13200
1181,동선동,청파동,127.0203666,37.5939824,126.9674,37.5488,동선동청파동,9009,2298.534,12400
1182,가리봉동,회현동,126.8897489,37.4825557,126.9793216,37.5572864,가리봉동회현동,14225,2918.216,16500
1183,명일제2동,고덕제1동,127.1513427,37.546366,127.1515382,37.5572593,명일제2동고덕제1동,1447,442.207,3800
1184,공항동,반포1동,126.8101437,37.5588296,127.0135073,37.5050895,공항동반포1동,25583,4024.517,24500
1185,석촌동,잠실6동,127.1037,37.503592,127.10065,37.518142,석촌동잠실6동,2717,974.107,4700
1186,한강로동,금호4가동,126.9692332,37.5281071,127.02241,37.5471987,한강로동금호4가동,8157,1309.77,9500
1187,반포1동,공항동,127.0135073,37.5050895,126.8101437,37.5588296,반포1동공항동,25323,2263.002,22000
1188,사당제3동,신정3동,126.9734908,37.4845247,126.8547892,37.5151685,사당제3동신정3동,20850,2805.158,19400
1189,역촌동,시흥제1동,126.915114,37.6044046,126.9032625,37.4535411,역촌동시흥제1동,20420,3134.587,22250
1190,중계본동,성수1가제2동,127.080338,37.64784,127.0443325,37.5462991,중계본동성수1가제2동,16041,3694.195,20200
1191,청림동,서원동,126.9585773,37.4918329,126.9313,37.4797346,청림동서원동,3791,824.939,5100
1192,구산동,상3동,126.9103893,37.6117455,126.7544075,37.5005775,구산동상3동,26559,3371.411,29110
1193,신길제7동,고덕제2동,126.921475,37.506392,127.16435,37.5605,신길제7동고덕제2동,29549,3468.95,25500
1194,일원1동,불광제2동,127.0879629,37.491839,126.9257389,37.6208567,일원1동불광제2동,33692,3705.54,30100
1195,이촌제2동,풍무동,126.9547071,37.5262575,126.7220389,37.6022192,이촌제2동풍무동,27652,2279.201,26170
1196,행당제1동,금호2.3가동,127.036188,37.558567,127.0209487,37.5532922,행당제1동금호2.3가동,2380,612.175,4100
1197,안암동,역삼2동,127.0213292,37.5858498,127.0468034,37.4959674,안암동역삼2동,11290,2878.562,15800
1198,서초1동,망우본동,127.0195082,37.4901186,127.1014684,37.6005732,서초1동망우본동,21164,2322.796,20400
1199,원효로제1동,이태원제1동,126.9676811,37.5372185,126.9950384,37.5325225,원효로제1동이태원제1동,4843,977.757,6400
1200,천호제1동,문래동,127.1368066,37.5450159,126.899466,37.517086,천호제1동문래동,30026,3603.872,25800
1201,일원2동,성수2가제1동,127.0737224,37.4922048,127.0540659,37.5395907,일원2동성수2가제1동,7286,1922.007,9800
1202,장지동,서강동,127.1354,37.4785,126.9321095,37.5477577,장지동서강동,26940,3505.888,23200
1203,청운효자동,부암동,126.9706519,37.5841367,126.9641,37.5924785,청운효자동부암동,1628,274.21,3800
1204,전농제2동,성수1가제2동,127.0600375,37.5781027,127.0443325,37.5462991,전농제2동성수1가제2동,4587,1607.619,8300
1205,증산동,망원제1동,126.9070404,37.5843063,126.9055969,37.5556222,증산동망원제1동,4626,1673.639,7700
1206,원효로제2동,가양제1동,126.951538,37.53435,126.8447099,37.5695239,원효로제2동가양제1동,13026,1451.449,12900
1207,상계8동,면목본동,127.0515874,37.6667854,127.0874227,37.5873592,상계8동면목본동,15293,2222.158,16200
1208,등촌제3동,원신동,126.847881,37.5589789,126.8758486,37.6773754,등촌제3동원신동,22168,1906.01,21110
1209,청량리동,고척제2동,127.0472767,37.5862586,126.8587122,37.5067055,청량리동고척제2동,26672,3926.338,24800
1210,서원동,남영동,126.9313,37.4797346,126.9748403,37.5457586,서원동남영동,11223,2676.159,14700
1211,발산제1동,이촌제1동,126.8331686,37.5531209,126.9732,37.5214167,발산제1동이촌제1동,18393,3057.821,18400
1212,길음제1동,방화제2동,127.0193925,37.6104856,126.8067549,37.5666997,길음제1동방화제2동,26846,3123.34,23100
1213,신내1동,삼성2동,127.099538,37.605882,127.04595,37.5112,신내1동삼성2동,13598,3884.396,20000
1214,오류제1동,오류제2동,126.845201,37.497009,126.8395371,37.4888016,오류제1동오류제2동,1260,504.788,3800
1215,수색동,방배2동,126.8936659,37.5835192,126.9855106,37.4797439,수색동방배2동,21611,3137.901,24650
1216,공릉2동,면목제3.8동,127.083488,37.621332,,,공릉2동면목제3.8동,0,0.0,0
1217,등촌제2동,구의제1동,126.8625,37.542658,127.0856756,37.5424917,등촌제2동구의제1동,26943,3522.08,23700
1218,화곡제8동,구로제2동,126.848335,37.5326541,126.8834703,37.491377,화곡제8동구로제2동,7549,2478.52,12400
1219,세곡동,구로제2동,127.1043555,37.4643683,126.8834703,37.491377,세곡동구로제2동,28352,3656.36,32530
1220,전농제3동,면목제7동,,,127.0869854,37.5789945,전농제3동면목제7동,0,0.0,0
1221,응암제2동,신사제2동,126.9230926,37.5946071,126.9084195,37.5902796,응암제2동신사제2동,2038,699.665,3800
1222,중계2.3동,서교동,127.0687126,37.6421829,126.914588,37.5551015,중계2.3동서교동,23777,4081.166,24400
1223,상일동,풍납1동,127.1683007,37.550583,127.122075,37.538092,상일동풍납1동,5744,1400.129,9050
1224,신월3동,신월7동,126.8291541,37.5336234,126.8346571,37.5219343,신월3동신월7동,1769,303.447,3800
1225,면목본동,면목제2동,127.0874227,37.5873592,127.07905,37.589799,면목본동면목제2동,1406,480.055,3800
1226,답십리제2동,대곶면,127.06125,37.567417,126.5818539,37.6491083,답십리제2동대곶면,55855,5187.557,50350
1227,면목제3.8동,공릉2동,,,127.083488,37.621332,면목제3.8동공릉2동,0,0.0,0
1228,자양제2동,오금동,127.084438,37.528825,126.9138,37.6674,자양제2동오금동,40580,3831.025,35950
1229,흑석동,송내1동,126.966612,37.5058617,126.7789446,37.4824389,흑석동송내1동,23088,2928.98,25170
1230,도봉제1동,상계8동,127.0434369,37.6786913,127.0515874,37.6667854,도봉제1동상계8동,2982,719.99,4500
1231,답십리제4동,길동,,,127.1426791,37.5345598,답십리제4동길동,0,0.0,0
1232,석관동,번제2동,127.061413,37.612957,127.0387953,37.6323588,석관동번제2동,4511,857.863,5900
1233,우이동,삼각산동,127.0118533,37.6479523,127.0207209,37.6151568,우이동삼각산동,4286,845.102,5700
1234,상봉제2동,장위제3동,127.0808518,37.592892,127.056603,37.6165512,상봉제2동장위제3동,4931,1080.151,7600
1235,영등포본동,가양제1동,126.9093046,37.5146826,126.8447099,37.5695239,영등포본동가양제1동,11979,1661.728,12500
1236,장안제1동,자양제1동,127.066375,37.567842,127.082438,37.534508,장안제1동자양제1동,6116,1974.363,10200
1237,공덕동,역촌동,126.960025,37.550192,126.915114,37.6044046,공덕동역촌동,14423,2039.011,14600
1238,자양제2동,일원본동,127.084438,37.528825,127.0864633,37.4833484,자양제2동일원본동,8729,1814.247,11500
1239,청파동,이태원제1동,126.9674,37.5488,126.9950384,37.5325225,청파동이태원제1동,4587,992.936,6100
1240,도화동,문래동,126.9498798,37.5415123,126.899466,37.517086,도화동문래동,6214,1238.933,7900
1241,삼성1동,인수동,127.062532,37.5144424,127.0106307,37.6415105,삼성1동인수동,25803,2807.571,23500
1242,답십리제4동,대화동,,,126.7551772,37.6829774,답십리제4동대화동,0,0.0,0
1243,수궁동,호원2동,126.8314627,37.4939422,127.0430544,37.7263805,수궁동호원2동,56388,4584.215,54530
1244,대림제2동,흑석동,126.8982938,37.4927521,126.966612,37.5058617,대림제2동흑석동,8472,1811.485,10800
1245,우이동,수유제1동,127.0118533,37.6479523,127.0176014,37.6300865,우이동수유제1동,2306,465.311,4100
1246,면목제5동,회기동,127.079511,37.5857842,127.0553132,37.5908083,면목제5동회기동,3357,654.019,5100
1247,공항동,안암동,126.8101437,37.5588296,127.0213292,37.5858498,공항동안암동,25876,3912.995,27600
1248,연남동,일원1동,126.922027,37.564501,127.0879629,37.491839,연남동일원1동,27000,3181.806,23100
1249,강일동,신내2동,127.173909,37.5649783,127.0942306,37.6061896,강일동신내2동,13925,2236.127,16850
1250,부암동,중산동,126.9641,37.5924785,126.7804521,37.6918198,부암동중산동,22330,3307.139,24150
1251,노량진제1동,남현동,126.942013,37.512308,126.9778366,37.4745394,노량진제1동남현동,8257,1703.098,10900
1252,종로1.2.3.4가동,수유제1동,126.9902618,37.574461,127.0176014,37.6300865,종로1.2.3.4가동수유제1동,9183,1516.752,10600
1253,수유제1동,종로1.2.3.4가동,127.0176014,37.6300865,126.9902618,37.574461,수유제1동종로1.2.3.4가동,9113,2912.443,15000
1254,중곡제2동,중곡제2동,127.081487,37.560308,127.081487,37.560308,중곡제2동중곡제2동,0,0.0,0
1255,신정3동,서초1동,126.8547892,37.5151685,127.0195082,37.4901186,신정3동서초1동,17538,3644.586,21500
1256,청운효자동,일원본동,126.9706519,37.5841367,127.0864633,37.4833484,청운효자동일원본동,22055,3213.617,21200
1257,면목제3.8동,구미1동,,,127.111763,37.349365,면목제3.8동구미1동,0,0.0,0
1258,청량리동,신촌동,127.0472767,37.5862586,126.9418114,37.5640923,청량리동신촌동,12080,2491.787,14500
1259,자양제1동,인수동,127.082438,37.534508,127.0106307,37.6415105,자양제1동인수동,22665,3333.755,21200
1260,상도제4동,청파동,126.941422,37.4994203,126.9674,37.5488,상도제4동청파동,7548,2252.124,11700
1261,인헌동,가양제3동,126.9652628,37.4750974,126.8605955,37.561092,인헌동가양제3동,19652,2670.37,19100
1262,전농제3동,신내1동,,,127.099538,37.605882,전농제3동신내1동,0,0.0,0
1263,등촌제3동,정릉제3동,126.847881,37.5589789,127.004186,37.6089578,등촌제3동정릉제3동,20111,2170.333,18100
1264,삼성1동,세곡동,127.062532,37.5144424,127.1043555,37.4643683,삼성1동세곡동,9415,1360.495,10400
1265,휘경제2동,신내2동,127.0685788,37.5902093,127.0942306,37.6061896,휘경제2동신내2동,3590,671.575,5300
1266,흑석동,구로제3동,126.966612,37.5058617,126.8903678,37.4873799,흑석동구로제3동,9013,1845.987,11700
1267,수색동,갈현제1동,126.8936659,37.5835192,126.916675,37.623707,수색동갈현제1동,7617,1372.377,9500
1268,남영동,상계2동,126.9748403,37.5457586,127.0678377,37.6574727,남영동상계2동,28509,2713.339,25600
1269,서교동,행신3동,126.914588,37.5551015,126.8386242,37.6263897,서교동행신3동,14489,1590.324,15390
1270,가산동,월계3동,126.8917326,37.4769094,127.0692485,37.6210475,가산동월계3동,30621,3723.965,28800
1271,행신3동,서교동,126.8386242,37.6263897,126.914588,37.5551015,행신3동서교동,14327,2613.061,16790
1272,방화제2동,종로5.6가동,126.8067549,37.5666997,127.0050414,37.5720148,방화제2동종로5.6가동,25282,4741.484,26500
1273,일원1동,신길제1동,127.0879629,37.491839,126.9214285,37.5112667,일원1동신길제1동,24603,3390.317,24500
1274,중곡제3동,일원본동,127.0801736,37.5688084,127.0864633,37.4833484,중곡제3동일원본동,13497,2818.877,15300
1275,신월1동,도곡1동,126.831487,37.532808,127.0390246,37.488238,신월1동도곡1동,23565,3912.911,23800
1276,길음제2동,서초3동,127.0273155,37.6066647,127.0119725,37.4836682,길음제2동서초3동,17872,4162.427,20900
1277,상봉제2동,일원본동,127.0808518,37.592892,127.0864633,37.4833484,상봉제2동일원본동,16275,3389.314,19500
1278,양재1동,고덕제2동,127.026744,37.4716412,127.16435,37.5605,양재1동고덕제2동,20647,2883.346,21300
1279,중계2.3동,광장동,127.0687126,37.6421829,127.103025,37.546892,중계2.3동광장동,16257,2483.378,17730
1280,용강동,석촌동,126.9426766,37.5422119,127.1037,37.503592,용강동석촌동,20803,2584.042,19500
1281,구로제4동,여의동,126.8891697,37.4916271,126.934584,37.5177232,구로제4동여의동,6211,1450.428,9200
1282,천호제1동,한남동,127.1368066,37.5450159,127.0005,37.53455,천호제1동한남동,16926,2747.871,16700
1283,남현동,노량진제1동,126.9778366,37.4745394,126.942013,37.512308,남현동노량진제1동,6983,1269.599,8400
1284,수유제3동,가양제1동,127.023125,37.638715,126.8447099,37.5695239,수유제3동가양제1동,27199,3680.623,25300
