통계년월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
202008,서울특별시,종로구,지체,남자,1416
202008,서울특별시,종로구,청각,여자,398
202008,서울특별시,종로구,언어,남자,33
202008,서울특별시,종로구,언어,여자,12
202008,서울특별시,종로구,지적,남자,232
202008,서울특별시,종로구,지적,여자,157
202008,서울특별시,종로구,뇌병변,남자,361
202008,서울특별시,종로구,뇌병변,여자,216
202008,서울특별시,종로구,자폐성,남자,88
202008,서울특별시,종로구,자폐성,여자,17
202008,서울특별시,종로구,정신,남자,147
202008,서울특별시,종로구,정신,여자,117
202008,서울특별시,종로구,신장,남자,153
202008,서울특별시,종로구,지체,여자,1208
202008,서울특별시,종로구,신장,여자,101
202008,서울특별시,종로구,심장,남자,5
202008,서울특별시,종로구,심장,여자,5
202008,서울특별시,종로구,호흡기,남자,22
202008,서울특별시,종로구,시각,남자,450
202008,서울특별시,종로구,호흡기,여자,5
202008,서울특별시,종로구,간,남자,39
202008,서울특별시,종로구,간,여자,11
202008,서울특별시,종로구,안면,남자,3
202008,서울특별시,종로구,안면,여자,3
202008,서울특별시,종로구,장루.요루,남자,20
202008,서울특별시,종로구,장루.요루,여자,10
202008,서울특별시,종로구,뇌전증,남자,6
202008,서울특별시,종로구,뇌전증,여자,9
202008,서울특별시,종로구,시각,여자,275
202008,서울특별시,종로구,청각,남자,524
202008,서울특별시,중구,지체,남자,1397
202008,서울특별시,중구,청각,여자,363
202008,서울특별시,중구,언어,남자,24
202008,서울특별시,중구,언어,여자,10
202008,서울특별시,중구,지적,남자,179
202008,서울특별시,중구,지적,여자,126
202008,서울특별시,중구,뇌병변,남자,365
202008,서울특별시,중구,뇌병변,여자,204
202008,서울특별시,중구,자폐성,남자,56
202008,서울특별시,중구,자폐성,여자,17
202008,서울특별시,중구,정신,남자,123
202008,서울특별시,중구,정신,여자,96
202008,서울특별시,중구,신장,남자,129
202008,서울특별시,중구,신장,여자,102
202008,서울특별시,중구,지체,여자,1178
202008,서울특별시,중구,심장,남자,8
202008,서울특별시,중구,심장,여자,5
202008,서울특별시,중구,호흡기,남자,30
202008,서울특별시,중구,호흡기,여자,5
202008,서울특별시,중구,간,남자,29
202008,서울특별시,중구,시각,남자,444
202008,서울특별시,중구,간,여자,8
202008,서울특별시,중구,안면,남자,2
202008,서울특별시,중구,안면,여자,3
202008,서울특별시,중구,장루.요루,남자,26
202008,서울특별시,중구,장루.요루,여자,12
202008,서울특별시,중구,뇌전증,남자,12
202008,서울특별시,중구,뇌전증,여자,10
202008,서울특별시,중구,시각,여자,288
202008,서울특별시,중구,청각,남자,464
202008,서울특별시,용산구,청각,남자,645
202008,서울특별시,용산구,청각,여자,529
202008,서울특별시,용산구,언어,남자,48
202008,서울특별시,용산구,언어,여자,22
202008,서울특별시,용산구,지적,남자,332
202008,서울특별시,용산구,지체,남자,1889
202008,서울특별시,용산구,지적,여자,198
202008,서울특별시,용산구,뇌병변,남자,478
202008,서울특별시,용산구,뇌병변,여자,326
202008,서울특별시,용산구,지체,여자,1580
202008,서울특별시,용산구,자폐성,남자,97
202008,서울특별시,용산구,자폐성,여자,23
202008,서울특별시,용산구,정신,남자,155
202008,서울특별시,용산구,정신,여자,143
202008,서울특별시,용산구,신장,남자,218
202008,서울특별시,용산구,신장,여자,135
202008,서울특별시,용산구,심장,남자,15
202008,서울특별시,용산구,심장,여자,7
202008,서울특별시,용산구,호흡기,남자,35
202008,서울특별시,용산구,호흡기,여자,9
202008,서울특별시,용산구,간,남자,51
202008,서울특별시,용산구,간,여자,14
202008,서울특별시,용산구,안면,남자,5
202008,서울특별시,용산구,안면,여자,1
202008,서울특별시,용산구,장루.요루,남자,42
202008,서울특별시,용산구,장루.요루,여자,26
202008,서울특별시,용산구,시각,남자,596
202008,서울특별시,용산구,뇌전증,남자,14
202008,서울특별시,용산구,뇌전증,여자,8
202008,서울특별시,용산구,시각,여자,374
202008,서울특별시,성동구,청각,여자,756
202008,서울특별시,성동구,언어,남자,73
202008,서울특별시,성동구,언어,여자,30
202008,서울특별시,성동구,지적,남자,437
202008,서울특별시,성동구,지적,여자,265
202008,서울특별시,성동구,지체,남자,2962
202008,서울특별시,성동구,뇌병변,남자,731
202008,서울특별시,성동구,뇌병변,여자,457
202008,서울특별시,성동구,자폐성,남자,156
202008,서울특별시,성동구,자폐성,여자,24
202008,서울특별시,성동구,정신,남자,229
202008,서울특별시,성동구,정신,여자,193
202008,서울특별시,성동구,신장,남자,283
202008,서울특별시,성동구,신장,여자,194
202008,서울특별시,성동구,지체,여자,2362
202008,서울특별시,성동구,심장,남자,23
202008,서울특별시,성동구,심장,여자,10
202008,서울특별시,성동구,호흡기,남자,72
202008,서울특별시,성동구,호흡기,여자,24
202008,서울특별시,성동구,간,남자,56
202008,서울특별시,성동구,시각,남자,680
202008,서울특별시,성동구,간,여자,25
202008,서울특별시,성동구,안면,남자,8
202008,서울특별시,성동구,안면,여자,5
202008,서울특별시,성동구,장루.요루,남자,53
202008,서울특별시,성동구,장루.요루,여자,34
202008,서울특별시,성동구,뇌전증,남자,24
202008,서울특별시,성동구,뇌전증,여자,15
202008,서울특별시,성동구,시각,여자,506
202008,서울특별시,성동구,청각,남자,872
202008,서울특별시,광진구,청각,여자,722
202008,서울특별시,광진구,언어,남자,70
202008,서울특별시,광진구,언어,여자,21
202008,서울특별시,광진구,지적,남자,487
202008,서울특별시,광진구,지적,여자,330
202008,서울특별시,광진구,뇌병변,남자,705
202008,서울특별시,광진구,뇌병변,여자,514
202008,서울특별시,광진구,자폐성,남자,147
202008,서울특별시,광진구,자폐성,여자,27
202008,서울특별시,광진구,정신,남자,265
202008,서울특별시,광진구,정신,여자,242
202008,서울특별시,광진구,신장,남자,345
202008,서울특별시,광진구,신장,여자,247
202008,서울특별시,광진구,지체,여자,2461
202008,서울특별시,광진구,심장,남자,27
202008,서울특별시,광진구,심장,여자,10
202008,서울특별시,광진구,지체,남자,3201
202008,서울특별시,광진구,호흡기,남자,50
202008,서울특별시,광진구,호흡기,여자,14
202008,서울특별시,광진구,간,남자,51
202008,서울특별시,광진구,간,여자,18
202008,서울특별시,광진구,시각,남자,822
202008,서울특별시,광진구,안면,남자,4
202008,서울특별시,광진구,안면,여자,4
202008,서울특별시,광진구,장루.요루,남자,81
202008,서울특별시,광진구,장루.요루,여자,27
