통계년월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
202101,서울특별시,종로구,지체,남자,1384
202101,서울특별시,종로구,청각,여자,400
202101,서울특별시,종로구,언어,남자,33
202101,서울특별시,종로구,언어,여자,11
202101,서울특별시,종로구,지적,남자,237
202101,서울특별시,종로구,지적,여자,162
202101,서울특별시,종로구,뇌병변,남자,371
202101,서울특별시,종로구,뇌병변,여자,211
202101,서울특별시,종로구,자폐성,남자,84
202101,서울특별시,종로구,자폐성,여자,17
202101,서울특별시,종로구,정신,남자,143
202101,서울특별시,종로구,정신,여자,116
202101,서울특별시,종로구,신장,남자,153
202101,서울특별시,종로구,지체,여자,1186
202101,서울특별시,종로구,신장,여자,103
202101,서울특별시,종로구,심장,남자,4
202101,서울특별시,종로구,심장,여자,5
202101,서울특별시,종로구,호흡기,남자,25
202101,서울특별시,종로구,시각,남자,453
202101,서울특별시,종로구,호흡기,여자,5
202101,서울특별시,종로구,간,남자,34
202101,서울특별시,종로구,간,여자,12
202101,서울특별시,종로구,안면,남자,4
202101,서울특별시,종로구,안면,여자,3
202101,서울특별시,종로구,장루.요루,남자,20
202101,서울특별시,종로구,장루.요루,여자,11
202101,서울특별시,종로구,뇌전증,남자,4
202101,서울특별시,종로구,뇌전증,여자,7
202101,서울특별시,종로구,시각,여자,268
202101,서울특별시,종로구,청각,남자,531
202101,서울특별시,중구,지체,남자,1386
202101,서울특별시,중구,청각,여자,367
202101,서울특별시,중구,언어,남자,24
202101,서울특별시,중구,언어,여자,10
202101,서울특별시,중구,지적,남자,174
202101,서울특별시,중구,지적,여자,121
202101,서울특별시,중구,뇌병변,남자,366
202101,서울특별시,중구,뇌병변,여자,197
202101,서울특별시,중구,자폐성,남자,59
202101,서울특별시,중구,자폐성,여자,17
202101,서울특별시,중구,정신,남자,121
202101,서울특별시,중구,정신,여자,92
202101,서울특별시,중구,신장,남자,127
202101,서울특별시,중구,신장,여자,98
202101,서울특별시,중구,지체,여자,1179
202101,서울특별시,중구,심장,남자,9
202101,서울특별시,중구,심장,여자,5
202101,서울특별시,중구,호흡기,남자,27
202101,서울특별시,중구,호흡기,여자,5
202101,서울특별시,중구,간,남자,30
202101,서울특별시,중구,시각,남자,445
202101,서울특별시,중구,간,여자,9
202101,서울특별시,중구,안면,남자,2
202101,서울특별시,중구,안면,여자,3
202101,서울특별시,중구,장루.요루,남자,27
202101,서울특별시,중구,장루.요루,여자,14
202101,서울특별시,중구,뇌전증,남자,13
202101,서울특별시,중구,뇌전증,여자,9
202101,서울특별시,중구,시각,여자,281
202101,서울특별시,중구,청각,남자,474
202101,서울특별시,용산구,청각,남자,638
202101,서울특별시,용산구,청각,여자,520
202101,서울특별시,용산구,언어,남자,49
202101,서울특별시,용산구,언어,여자,22
202101,서울특별시,용산구,지적,남자,336
202101,서울특별시,용산구,지체,남자,1866
202101,서울특별시,용산구,지적,여자,199
202101,서울특별시,용산구,뇌병변,남자,471
202101,서울특별시,용산구,뇌병변,여자,315
202101,서울특별시,용산구,지체,여자,1543
202101,서울특별시,용산구,자폐성,남자,97
202101,서울특별시,용산구,자폐성,여자,24
202101,서울특별시,용산구,정신,남자,154
202101,서울특별시,용산구,정신,여자,136
202101,서울특별시,용산구,신장,남자,211
202101,서울특별시,용산구,신장,여자,141
202101,서울특별시,용산구,심장,남자,16
202101,서울특별시,용산구,심장,여자,8
202101,서울특별시,용산구,호흡기,남자,37
202101,서울특별시,용산구,호흡기,여자,11
202101,서울특별시,용산구,간,남자,56
202101,서울특별시,용산구,간,여자,14
202101,서울특별시,용산구,안면,남자,5
202101,서울특별시,용산구,안면,여자,1
202101,서울특별시,용산구,장루.요루,남자,39
202101,서울특별시,용산구,장루.요루,여자,28
202101,서울특별시,용산구,시각,남자,592
202101,서울특별시,용산구,뇌전증,남자,15
202101,서울특별시,용산구,뇌전증,여자,8
202101,서울특별시,용산구,시각,여자,376
202101,서울특별시,성동구,청각,여자,756
202101,서울특별시,성동구,언어,남자,79
202101,서울특별시,성동구,언어,여자,30
202101,서울특별시,성동구,지적,남자,435
202101,서울특별시,성동구,지적,여자,265
202101,서울특별시,성동구,지체,남자,2895
202101,서울특별시,성동구,뇌병변,남자,733
202101,서울특별시,성동구,뇌병변,여자,447
202101,서울특별시,성동구,자폐성,남자,156
