통계년월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
202110,서울특별시,광진구,시각,여자,504
202110,서울특별시,광진구,청각,남자,1022
202110,서울특별시,동대문구,청각,여자,1074
202110,서울특별시,동대문구,언어,남자,107
202110,서울특별시,동대문구,언어,여자,33
202110,서울특별시,동대문구,지적,남자,578
202110,서울특별시,동대문구,지적,여자,320
202110,서울특별시,동대문구,뇌병변,남자,946
202110,서울특별시,동대문구,뇌병변,여자,645
202110,서울특별시,동대문구,자폐성,남자,143
202110,서울특별시,동대문구,자폐성,여자,26
202110,서울특별시,동대문구,정신,남자,333
202110,서울특별시,동대문구,정신,여자,305
202110,서울특별시,동대문구,신장,남자,406
202110,서울특별시,동대문구,신장,여자,274
202110,서울특별시,동대문구,심장,남자,24
202110,서울특별시,동대문구,지체,여자,3119
202110,서울특별시,동대문구,심장,여자,10
202110,서울특별시,동대문구,호흡기,남자,68
202110,서울특별시,동대문구,호흡기,여자,14
202110,서울특별시,동대문구,간,남자,63
202110,서울특별시,동대문구,간,여자,38
202110,서울특별시,동대문구,안면,남자,9
202110,서울특별시,동대문구,시각,남자,949
202110,서울특별시,동대문구,안면,여자,9
202110,서울특별시,동대문구,장루.요루,남자,67
202110,서울특별시,동대문구,장루.요루,여자,47
202110,서울특별시,동대문구,지체,남자,3959
202110,서울특별시,동대문구,뇌전증,남자,24
202110,서울특별시,동대문구,뇌전증,여자,21
202110,서울특별시,동대문구,시각,여자,567
202110,서울특별시,동대문구,청각,남자,1341
202110,서울특별시,중랑구,청각,남자,1466
202110,서울특별시,중랑구,청각,여자,1103
202110,서울특별시,중랑구,언어,남자,130
202110,서울특별시,중랑구,언어,여자,48
202110,서울특별시,중랑구,지적,남자,817
202110,서울특별시,중랑구,지적,여자,499
202110,서울특별시,중랑구,뇌병변,남자,1219
202110,서울특별시,중랑구,뇌병변,여자,864
202110,서울특별시,중랑구,자폐성,남자,217
202110,서울특별시,중랑구,지체,남자,5356
202110,서울특별시,중랑구,자폐성,여자,38
202110,서울특별시,중랑구,정신,남자,435
202110,서울특별시,중랑구,정신,여자,416
202110,서울특별시,중랑구,지체,여자,4136
202110,서울특별시,중랑구,신장,남자,554
202110,서울특별시,중랑구,신장,여자,418
202110,서울특별시,중랑구,심장,남자,32
202110,서울특별시,중랑구,심장,여자,19
202110,서울특별시,중랑구,호흡기,남자,111
202110,서울특별시,중랑구,호흡기,여자,31
202110,서울특별시,중랑구,간,남자,64
202110,서울특별시,중랑구,시각,남자,1249
202110,서울특별시,중랑구,간,여자,38
202110,서울특별시,중랑구,안면,남자,5
202110,서울특별시,중랑구,안면,여자,9
202110,서울특별시,중랑구,장루.요루,남자,104
202110,서울특별시,중랑구,장루.요루,여자,60
202110,서울특별시,중랑구,뇌전증,남자,34
202110,서울특별시,중랑구,뇌전증,여자,37
202110,서울특별시,중랑구,시각,여자,838
202110,서울특별시,성북구,청각,여자,1140
202110,서울특별시,성북구,언어,남자,121
202110,서울특별시,성북구,언어,여자,49
202110,서울특별시,성북구,지적,남자,700
202110,서울특별시,성북구,지적,여자,435
202110,서울특별시,성북구,뇌병변,남자,1043
202110,서울특별시,성북구,뇌병변,여자,736
202110,서울특별시,성북구,자폐성,남자,203
202110,서울특별시,성북구,자폐성,여자,37
202110,서울특별시,성북구,정신,남자,334
202110,서울특별시,성북구,정신,여자,314
202110,서울특별시,성북구,신장,남자,470
202110,서울특별시,성북구,신장,여자,345
202110,서울특별시,성북구,지체,여자,3459
202110,서울특별시,성북구,심장,남자,26
202110,서울특별시,성북구,심장,여자,9
202110,서울특별시,성북구,호흡기,남자,66
202110,서울특별시,성북구,호흡기,여자,24
202110,서울특별시,성북구,지체,남자,4201
202110,서울특별시,성북구,간,남자,82
202110,서울특별시,성북구,간,여자,50
202110,서울특별시,성북구,시각,남자,1137
202110,서울특별시,성북구,안면,남자,8
202110,서울특별시,성북구,안면,여자,9
202110,서울특별시,성북구,장루.요루,남자,77
202110,서울특별시,성북구,장루.요루,여자,48
202110,서울특별시,성북구,뇌전증,남자,24
202110,서울특별시,성북구,뇌전증,여자,25
202110,서울특별시,성북구,시각,여자,779
202110,서울특별시,성북구,청각,남자,1444
202110,서울특별시,강북구,청각,여자,1195
202110,서울특별시,강북구,언어,남자,98
202110,서울특별시,강북구,언어,여자,43
202110,서울특별시,강북구,지적,남자,699
202110,서울특별시,강북구,지적,여자,513
202110,서울특별시,강북구,뇌병변,남자,1023
202110,서울특별시,강북구,뇌병변,여자,699
202110,서울특별시,강북구,자폐성,남자,154
202110,서울특별시,강북구,자폐성,여자,20
202110,서울특별시,강북구,정신,남자,375
202110,서울특별시,강북구,정신,여자,361
202110,서울특별시,강북구,신장,남자,449
202110,서울특별시,강북구,신장,여자,310
202110,서울특별시,강북구,심장,남자,20
202110,서울특별시,강북구,심장,여자,15
202110,서울특별시,강북구,지체,여자,3350
202110,서울특별시,강북구,호흡기,남자,76
202110,서울특별시,강북구,시각,남자,1065
202110,서울특별시,강북구,호흡기,여자,22
202110,서울특별시,강북구,간,남자,56
202110,서울특별시,강북구,간,여자,31
202110,서울특별시,강북구,안면,남자,2
202110,서울특별시,강북구,안면,여자,4
202110,서울특별시,강북구,장루.요루,남자,85
202110,서울특별시,강북구,장루.요루,여자,44
202110,서울특별시,강북구,뇌전증,남자,29
202110,서울특별시,강북구,뇌전증,여자,22
202110,서울특별시,강북구,시각,여자,849
202110,서울특별시,강북구,지체,남자,4239
202110,서울특별시,강북구,청각,남자,1549
202110,서울특별시,도봉구,지체,남자,3713
202110,서울특별시,도봉구,청각,여자,1032
202110,서울특별시,도봉구,언어,남자,78
202110,서울특별시,도봉구,언어,여자,39
202110,서울특별시,도봉구,지적,남자,698
202110,서울특별시,도봉구,지적,여자,418
202110,서울특별시,도봉구,뇌병변,남자,954
202110,서울특별시,도봉구,뇌병변,여자,686
202110,서울특별시,도봉구,자폐성,남자,158
202110,서울특별시,도봉구,자폐성,여자,32
202110,서울특별시,도봉구,정신,남자,365
202110,서울특별시,도봉구,정신,여자,301
202110,서울특별시,도봉구,신장,남자,414
202110,서울특별시,도봉구,신장,여자,292
202110,서울특별시,도봉구,지체,여자,2863
202110,서울특별시,도봉구,심장,남자,24
202110,서울특별시,도봉구,심장,여자,13
202110,서울특별시,도봉구,호흡기,남자,46
202110,서울특별시,도봉구,호흡기,여자,18
202110,서울특별시,도봉구,시각,남자,979
202110,서울특별시,도봉구,간,남자,57
202110,서울특별시,도봉구,간,여자,37
202110,서울특별시,도봉구,안면,남자,10
202110,서울특별시,도봉구,안면,여자,7
202110,서울특별시,도봉구,장루.요루,남자,75
202110,서울특별시,도봉구,장루.요루,여자,48
202110,서울특별시,도봉구,뇌전증,남자,28
202110,서울특별시,도봉구,뇌전증,여자,11
202110,서울특별시,도봉구,시각,여자,626
202110,서울특별시,도봉구,청각,남자,1269
202110,서울특별시,노원구,지체,남자,6210
202110,서울특별시,노원구,청각,여자,1776
202110,서울특별시,노원구,언어,남자,164
202110,서울특별시,노원구,언어,여자,86
202110,서울특별시,노원구,지적,남자,1375
202110,서울특별시,노원구,지적,여자,939
202110,서울특별시,노원구,뇌병변,남자,1611
202110,서울특별시,노원구,뇌병변,여자,1228
202110,서울특별시,노원구,자폐성,남자,326
202110,서울특별시,노원구,자폐성,여자,69
202110,서울특별시,노원구,정신,남자,712
202110,서울특별시,노원구,정신,여자,771
202110,서울특별시,노원구,신장,남자,666
202110,서울특별시,노원구,신장,여자,469
202110,서울특별시,노원구,지체,여자,5289
202110,서울특별시,노원구,심장,남자,62
202110,서울특별시,노원구,심장,여자,29
202110,서울특별시,노원구,호흡기,남자,106
202110,서울특별시,노원구,호흡기,여자,51
202110,서울특별시,노원구,간,남자,80
202110,서울특별시,노원구,시각,남자,1520
202110,서울특별시,노원구,간,여자,33
202110,서울특별시,노원구,안면,남자,18
202110,서울특별시,노원구,안면,여자,16
202110,서울특별시,노원구,장루.요루,남자,100
202110,서울특별시,노원구,장루.요루,여자,79
202110,서울특별시,노원구,뇌전증,남자,51
202110,서울특별시,노원구,뇌전증,여자,55
202110,서울특별시,노원구,시각,여자,1215
202110,서울특별시,노원구,청각,남자,1891
202110,서울특별시,은평구,지체,남자,4871
202110,서울특별시,은평구,청각,여자,1472
202110,서울특별시,은평구,언어,남자,134
202110,서울특별시,은평구,언어,여자,47
202110,서울특별시,은평구,지적,남자,1190
202110,서울특별시,은평구,지적,여자,630
202110,서울특별시,은평구,뇌병변,남자,1341
202110,서울특별시,은평구,뇌병변,여자,891
202110,서울특별시,은평구,자폐성,남자,301
202110,서울특별시,은평구,자폐성,여자,57
202110,서울특별시,은평구,정신,남자,717
202110,서울특별시,은평구,정신,여자,443
202110,서울특별시,은평구,신장,남자,537
202110,서울특별시,은평구,신장,여자,340
202110,서울특별시,은평구,지체,여자,4005
202110,서울특별시,은평구,심장,남자,26
202110,서울특별시,은평구,심장,여자,31
202110,서울특별시,은평구,호흡기,남자,89
202110,서울특별시,은평구,호흡기,여자,38
202110,서울특별시,은평구,간,남자,113
202110,서울특별시,은평구,시각,남자,1379
202110,서울특별시,은평구,간,여자,53
202110,서울특별시,은평구,안면,남자,12
202110,서울특별시,은평구,안면,여자,11
202110,서울특별시,은평구,장루.요루,남자,115
202110,서울특별시,은평구,장루.요루,여자,68
202110,서울특별시,은평구,뇌전증,남자,36
202110,서울특별시,은평구,뇌전증,여자,31
202110,서울특별시,은평구,시각,여자,916
202110,서울특별시,은평구,청각,남자,1828
202110,서울특별시,서대문구,지체,남자,2801
202110,서울특별시,서대문구,청각,여자,875
202110,서울특별시,서대문구,언어,남자,83
202110,서울특별시,서대문구,언어,여자,31
202110,서울특별시,서대문구,지적,남자,507
202110,서울특별시,서대문구,지적,여자,291
202110,서울특별시,서대문구,뇌병변,남자,756
202110,서울특별시,서대문구,뇌병변,여자,595
202110,서울특별시,서대문구,자폐성,남자,152
202110,서울특별시,서대문구,자폐성,여자,23
202110,서울특별시,서대문구,정신,남자,262
202110,서울특별시,서대문구,정신,여자,267
202110,서울특별시,서대문구,신장,남자,335
202110,서울특별시,서대문구,지체,여자,2484
202110,서울특별시,서대문구,신장,여자,286
202110,서울특별시,서대문구,심장,남자,19
202110,서울특별시,서대문구,심장,여자,9
202110,서울특별시,서대문구,호흡기,남자,29
202110,서울특별시,서대문구,시각,남자,758
202110,서울특별시,서대문구,호흡기,여자,17
202110,서울특별시,서대문구,간,남자,66
202110,서울특별시,서대문구,간,여자,31
202110,서울특별시,서대문구,안면,남자,4
202110,서울특별시,서대문구,안면,여자,4
202110,서울특별시,서대문구,장루.요루,남자,62
202110,서울특별시,서대문구,장루.요루,여자,51
202110,서울특별시,서대문구,뇌전증,남자,16
202110,서울특별시,서대문구,뇌전증,여자,13
202110,서울특별시,서대문구,시각,여자,526
202110,서울특별시,서대문구,청각,남자,977
202110,서울특별시,마포구,지체,남자,2992
202110,서울특별시,마포구,청각,여자,882
202110,서울특별시,마포구,언어,남자,85
202110,서울특별시,마포구,언어,여자,33
202110,서울특별시,마포구,지적,남자,505
202110,서울특별시,마포구,지적,여자,336
202110,서울특별시,마포구,뇌병변,남자,763
202110,서울특별시,마포구,뇌병변,여자,602
202110,서울특별시,마포구,자폐성,남자,190
202110,서울특별시,마포구,자폐성,여자,36
202110,서울특별시,마포구,정신,남자,266
202110,서울특별시,마포구,정신,여자,254
202110,서울특별시,마포구,신장,남자,372
202110,서울특별시,마포구,신장,여자,277
202110,서울특별시,마포구,지체,여자,2502
202110,서울특별시,마포구,심장,남자,15
202110,서울특별시,마포구,심장,여자,15
202110,서울특별시,마포구,호흡기,남자,34
202110,서울특별시,마포구,호흡기,여자,17
202110,서울특별시,마포구,간,남자,63
202110,서울특별시,마포구,시각,남자,858
202110,서울특별시,마포구,간,여자,26
202110,서울특별시,마포구,안면,남자,6
202110,서울특별시,마포구,안면,여자,5
202110,서울특별시,마포구,장루.요루,남자,83
202110,서울특별시,마포구,장루.요루,여자,45
202110,서울특별시,마포구,뇌전증,남자,21
202110,서울특별시,마포구,뇌전증,여자,14
202110,서울특별시,마포구,시각,여자,611
202110,서울특별시,마포구,청각,남자,1050
202110,서울특별시,양천구,청각,남자,1518
202110,서울특별시,양천구,청각,여자,1374
202110,서울특별시,양천구,언어,남자,108
202110,서울특별시,양천구,언어,여자,43
202110,서울특별시,양천구,지적,남자,743
202110,서울특별시,양천구,지체,남자,4421
202110,서울특별시,양천구,지적,여자,442
202110,서울특별시,양천구,뇌병변,남자,1041
202110,서울특별시,양천구,뇌병변,여자,730
202110,서울특별시,양천구,지체,여자,3229
202110,서울특별시,양천구,자폐성,남자,272
202110,서울특별시,양천구,자폐성,여자,42
202110,서울특별시,양천구,정신,남자,312
202110,서울특별시,양천구,정신,여자,318
202110,서울특별시,양천구,신장,남자,437
202110,서울특별시,양천구,신장,여자,305
202110,서울특별시,양천구,심장,남자,43
202110,서울특별시,양천구,심장,여자,15
202110,서울특별시,양천구,호흡기,남자,66
202110,서울특별시,양천구,호흡기,여자,29
202110,서울특별시,양천구,간,남자,93
202110,서울특별시,양천구,간,여자,49
202110,서울특별시,양천구,안면,남자,7
202110,서울특별시,양천구,안면,여자,8
202110,서울특별시,양천구,장루.요루,남자,70
202110,서울특별시,양천구,장루.요루,여자,52
202110,서울특별시,양천구,시각,남자,1021
202110,서울특별시,양천구,뇌전증,남자,28
202110,서울특별시,양천구,뇌전증,여자,18
202110,서울특별시,양천구,시각,여자,704
202110,서울특별시,강서구,청각,여자,2119
202110,서울특별시,강서구,언어,남자,172
202110,서울특별시,강서구,언어,여자,81
202110,서울특별시,강서구,지적,남자,1187
202110,서울특별시,강서구,지적,여자,840
202110,서울특별시,강서구,뇌병변,남자,1748
202110,서울특별시,강서구,뇌병변,여자,1140
202110,서울특별시,강서구,지체,남자,6942
202110,서울특별시,강서구,자폐성,남자,328
202110,서울특별시,강서구,자폐성,여자,62
202110,서울특별시,강서구,정신,남자,781
202110,서울특별시,강서구,정신,여자,831
202110,서울특별시,강서구,신장,남자,828
202110,서울특별시,강서구,신장,여자,526
202110,서울특별시,강서구,지체,여자,5047
202110,서울특별시,강서구,심장,남자,42
202110,서울특별시,강서구,심장,여자,16
202110,서울특별시,강서구,호흡기,남자,120
202110,서울특별시,강서구,호흡기,여자,57
202110,서울특별시,강서구,간,남자,104
202110,서울특별시,강서구,시각,남자,1704
202110,서울특별시,강서구,간,여자,49
202110,서울특별시,강서구,안면,남자,16
202110,서울특별시,강서구,안면,여자,14
202110,서울특별시,강서구,장루.요루,남자,120
202110,서울특별시,강서구,장루.요루,여자,63
202110,서울특별시,강서구,뇌전증,남자,66
202110,서울특별시,강서구,뇌전증,여자,60
202110,서울특별시,강서구,시각,여자,1118
202110,서울특별시,강서구,청각,남자,2421
202110,서울특별시,구로구,청각,남자,1737
202110,서울특별시,구로구,청각,여자,1348
202110,서울특별시,구로구,언어,남자,111
202110,서울특별시,구로구,언어,여자,46
202110,서울특별시,구로구,지체,남자,4746
202110,서울특별시,구로구,지적,남자,743
202110,서울특별시,구로구,지적,여자,494
202110,서울특별시,구로구,뇌병변,남자,1068
202110,서울특별시,구로구,뇌병변,여자,670
202110,서울특별시,구로구,자폐성,남자,258
202110,서울특별시,구로구,자폐성,여자,45
202110,서울특별시,구로구,지체,여자,3305
202110,서울특별시,구로구,정신,남자,320
202110,서울특별시,구로구,정신,여자,334
202110,서울특별시,구로구,신장,남자,481
202110,서울특별시,구로구,신장,여자,306
202110,서울특별시,구로구,심장,남자,35
202110,서울특별시,구로구,심장,여자,20
202110,서울특별시,구로구,호흡기,남자,75
202110,서울특별시,구로구,호흡기,여자,29
202110,서울특별시,구로구,간,남자,76
202110,서울특별시,구로구,간,여자,27
202110,서울특별시,구로구,안면,남자,16
202110,서울특별시,구로구,안면,여자,10
202110,서울특별시,구로구,장루.요루,남자,85
202110,서울특별시,구로구,장루.요루,여자,44
202110,서울특별시,구로구,뇌전증,남자,24
202110,서울특별시,구로구,뇌전증,여자,25
202110,서울특별시,구로구,시각,남자,1155
202110,서울특별시,구로구,시각,여자,724
202110,서울특별시,금천구,청각,여자,818
202110,서울특별시,금천구,언어,남자,75
202110,서울특별시,금천구,언어,여자,17
202110,서울특별시,금천구,지적,남자,496
202110,서울특별시,금천구,지적,여자,289
202110,서울특별시,금천구,뇌병변,남자,651
202110,서울특별시,금천구,뇌병변,여자,438
202110,서울특별시,금천구,자폐성,남자,112
202110,서울특별시,금천구,자폐성,여자,19
202110,서울특별시,금천구,정신,남자,207
202110,서울특별시,금천구,정신,여자,223
202110,서울특별시,금천구,신장,남자,289
202110,서울특별시,금천구,신장,여자,189
202110,서울특별시,금천구,심장,남자,21
202110,서울특별시,금천구,지체,여자,1982
202110,서울특별시,금천구,심장,여자,16
202110,서울특별시,금천구,호흡기,남자,45
202110,서울특별시,금천구,시각,남자,717
202110,서울특별시,금천구,호흡기,여자,12
202110,서울특별시,금천구,간,남자,27
202110,서울특별시,금천구,간,여자,21
202110,서울특별시,금천구,안면,남자,9
202110,서울특별시,금천구,안면,여자,8
202110,서울특별시,금천구,장루.요루,남자,45
202110,서울특별시,금천구,장루.요루,여자,45
202110,서울특별시,금천구,뇌전증,남자,29
202110,서울특별시,금천구,뇌전증,여자,14
202110,서울특별시,금천구,지체,남자,3095
202110,서울특별시,금천구,시각,여자,445
202110,서울특별시,금천구,청각,남자,1085
202110,서울특별시,영등포구,청각,남자,1374
202110,서울특별시,영등포구,청각,여자,1074
202110,서울특별시,영등포구,언어,남자,94
202110,서울특별시,영등포구,언어,여자,34
202110,서울특별시,영등포구,지적,남자,563
202110,서울특별시,영등포구,지적,여자,311
202110,서울특별시,영등포구,뇌병변,남자,867
202110,서울특별시,영등포구,뇌병변,여자,557
202110,서울특별시,영등포구,자폐성,남자,183
202110,서울특별시,영등포구,자폐성,여자,34
202110,서울특별시,영등포구,정신,남자,252
202110,서울특별시,영등포구,정신,여자,218
202110,서울특별시,영등포구,지체,여자,2638
202110,서울특별시,영등포구,신장,남자,418
202110,서울특별시,영등포구,신장,여자,272
202110,서울특별시,영등포구,심장,남자,20
202110,서울특별시,영등포구,심장,여자,14
202110,서울특별시,영등포구,호흡기,남자,43
202110,서울특별시,영등포구,호흡기,여자,16
202110,서울특별시,영등포구,간,남자,63
202110,서울특별시,영등포구,시각,남자,984
202110,서울특별시,영등포구,간,여자,24
202110,서울특별시,영등포구,안면,남자,15
202110,서울특별시,영등포구,안면,여자,7
202110,서울특별시,영등포구,장루.요루,남자,72
202110,서울특별시,영등포구,지체,남자,3710
202110,서울특별시,영등포구,장루.요루,여자,46
202110,서울특별시,영등포구,뇌전증,남자,20
202110,서울특별시,영등포구,뇌전증,여자,15
202110,서울특별시,영등포구,시각,여자,575
202110,서울특별시,동작구,청각,여자,1105
202110,서울특별시,동작구,언어,남자,103
202110,서울특별시,동작구,언어,여자,44
202110,서울특별시,동작구,지적,남자,512
202110,서울특별시,동작구,지적,여자,361
202110,서울특별시,동작구,뇌병변,남자,871
202110,서울특별시,동작구,뇌병변,여자,648
202110,서울특별시,동작구,자폐성,남자,200
202110,서울특별시,동작구,자폐성,여자,36
202110,서울특별시,동작구,정신,남자,258
202110,서울특별시,동작구,정신,여자,266
202110,서울특별시,동작구,신장,남자,395
202110,서울특별시,동작구,신장,여자,280
202110,서울특별시,동작구,지체,여자,2730
202110,서울특별시,동작구,심장,남자,26
202110,서울특별시,동작구,심장,여자,13
202110,서울특별시,동작구,호흡기,남자,54
202110,서울특별시,동작구,호흡기,여자,13
202110,서울특별시,동작구,간,남자,79
202110,서울특별시,동작구,간,여자,31
202110,서울특별시,동작구,시각,남자,945
202110,서울특별시,동작구,안면,남자,7
202110,서울특별시,동작구,안면,여자,3
202110,서울특별시,동작구,장루.요루,남자,76
202110,서울특별시,동작구,장루.요루,여자,42
202110,서울특별시,동작구,뇌전증,남자,24
202110,서울특별시,동작구,뇌전증,여자,24
202110,서울특별시,동작구,지체,남자,3376
202110,서울특별시,동작구,시각,여자,569
202110,서울특별시,동작구,청각,남자,1351
202110,서울특별시,관악구,청각,남자,1870
202110,서울특별시,관악구,청각,여자,1336
202110,서울특별시,관악구,언어,남자,113
202110,서울특별시,관악구,언어,여자,40
202110,서울특별시,관악구,지적,남자,819
202110,서울특별시,관악구,지체,남자,4899
202110,서울특별시,관악구,지적,여자,536
202110,서울특별시,관악구,뇌병변,남자,1204
202110,서울특별시,관악구,뇌병변,여자,776
202110,서울특별시,관악구,지체,여자,3763
202110,서울특별시,관악구,자폐성,남자,221
202110,서울특별시,관악구,자폐성,여자,48
202110,서울특별시,관악구,정신,남자,447
202110,서울특별시,관악구,정신,여자,428
202110,서울특별시,관악구,신장,남자,607
202110,서울특별시,관악구,신장,여자,391
202110,서울특별시,관악구,심장,남자,31
202110,서울특별시,관악구,심장,여자,13
202110,서울특별시,관악구,호흡기,남자,71
202110,서울특별시,관악구,호흡기,여자,28
202110,서울특별시,관악구,간,남자,81
202110,서울특별시,관악구,간,여자,31
202110,서울특별시,관악구,안면,남자,9
202110,서울특별시,관악구,안면,여자,5
202110,서울특별시,관악구,장루.요루,남자,85
202110,서울특별시,관악구,장루.요루,여자,59
202110,서울특별시,관악구,뇌전증,남자,33
202110,서울특별시,관악구,시각,남자,1366
202110,서울특별시,관악구,뇌전증,여자,20
