통계년월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
202105,서울특별시,동대문구,정신,남자,323
202105,서울특별시,동대문구,정신,여자,307
202105,서울특별시,동대문구,신장,남자,415
202105,서울특별시,동대문구,신장,여자,261
202105,서울특별시,동대문구,심장,남자,24
202105,서울특별시,동대문구,지체,여자,3185
202105,서울특별시,동대문구,심장,여자,11
202105,서울특별시,동대문구,호흡기,남자,64
202105,서울특별시,동대문구,호흡기,여자,16
202105,서울특별시,동대문구,간,남자,63
202105,서울특별시,동대문구,간,여자,39
202105,서울특별시,동대문구,안면,남자,9
202105,서울특별시,동대문구,시각,남자,963
202105,서울특별시,동대문구,안면,여자,10
202105,서울특별시,동대문구,장루.요루,남자,68
202105,서울특별시,동대문구,장루.요루,여자,42
202105,서울특별시,동대문구,지체,남자,3999
202105,서울특별시,동대문구,뇌전증,남자,25
202105,서울특별시,동대문구,뇌전증,여자,22
202105,서울특별시,동대문구,시각,여자,560
202105,서울특별시,동대문구,청각,남자,1321
202105,서울특별시,중랑구,청각,남자,1452
202105,서울특별시,중랑구,청각,여자,1102
202105,서울특별시,중랑구,언어,남자,129
202105,서울특별시,중랑구,언어,여자,48
202105,서울특별시,중랑구,지적,남자,815
202105,서울특별시,중랑구,지적,여자,496
202105,서울특별시,중랑구,뇌병변,남자,1238
202105,서울특별시,중랑구,뇌병변,여자,868
202105,서울특별시,중랑구,자폐성,남자,205
202105,서울특별시,중랑구,지체,남자,5412
202105,서울특별시,중랑구,자폐성,여자,38
202105,서울특별시,중랑구,정신,남자,440
202105,서울특별시,중랑구,정신,여자,415
202105,서울특별시,중랑구,지체,여자,4156
202105,서울특별시,중랑구,신장,남자,545
202105,서울특별시,중랑구,신장,여자,410
202105,서울특별시,중랑구,심장,남자,33
202105,서울특별시,중랑구,심장,여자,19
202105,서울특별시,중랑구,호흡기,남자,107
202105,서울특별시,중랑구,호흡기,여자,31
202105,서울특별시,중랑구,간,남자,60
202105,서울특별시,중랑구,시각,남자,1243
202105,서울특별시,중랑구,간,여자,41
202105,서울특별시,중랑구,안면,남자,6
202105,서울특별시,중랑구,안면,여자,10
202105,서울특별시,중랑구,장루.요루,남자,104
202105,서울특별시,중랑구,장루.요루,여자,58
202105,서울특별시,중랑구,뇌전증,남자,31
202105,서울특별시,중랑구,뇌전증,여자,38
202105,서울특별시,중랑구,시각,여자,845
202105,서울특별시,성북구,청각,여자,1136
202105,서울특별시,성북구,언어,남자,122
202105,서울특별시,성북구,언어,여자,45
202105,서울특별시,성북구,지적,남자,687
202105,서울특별시,성북구,지적,여자,420
202105,서울특별시,성북구,뇌병변,남자,1036
202105,서울특별시,성북구,뇌병변,여자,742
202105,서울특별시,성북구,자폐성,남자,195
202105,서울특별시,성북구,자폐성,여자,34
202105,서울특별시,성북구,정신,남자,336
202105,서울특별시,성북구,정신,여자,314
202105,서울특별시,성북구,신장,남자,454
202105,서울특별시,성북구,신장,여자,346
202105,서울특별시,성북구,지체,여자,3491
202105,서울특별시,성북구,심장,남자,27
202105,서울특별시,성북구,심장,여자,10
202105,서울특별시,성북구,호흡기,남자,67
202105,서울특별시,성북구,호흡기,여자,26
202105,서울특별시,성북구,지체,남자,4276
202105,서울특별시,성북구,간,남자,91
202105,서울특별시,성북구,간,여자,53
202105,서울특별시,성북구,시각,남자,1144
202105,서울특별시,성북구,안면,남자,8
202105,서울특별시,성북구,안면,여자,9
202105,서울특별시,성북구,장루.요루,남자,76
202105,서울특별시,성북구,장루.요루,여자,46
202105,서울특별시,성북구,뇌전증,남자,26
202105,서울특별시,성북구,뇌전증,여자,26
202105,서울특별시,성북구,시각,여자,784
202105,서울특별시,성북구,청각,남자,1441
202105,서울특별시,강북구,청각,여자,1181
202105,서울특별시,강북구,언어,남자,100
202105,서울특별시,강북구,언어,여자,46
202105,서울특별시,강북구,지적,남자,711
202105,서울특별시,강북구,지적,여자,517
202105,서울특별시,강북구,뇌병변,남자,1034
202105,서울특별시,강북구,뇌병변,여자,704
202105,서울특별시,강북구,자폐성,남자,149
202105,서울특별시,강북구,자폐성,여자,21
202105,서울특별시,강북구,정신,남자,374
202105,서울특별시,강북구,정신,여자,361
202105,서울특별시,강북구,신장,남자,437
202105,서울특별시,강북구,신장,여자,302
202105,서울특별시,강북구,심장,남자,22
202105,서울특별시,강북구,심장,여자,13
202105,서울특별시,강북구,지체,여자,3402
202105,서울특별시,강북구,호흡기,남자,78
202105,서울특별시,강북구,시각,남자,1076
202105,서울특별시,강북구,호흡기,여자,22
202105,서울특별시,강북구,간,남자,55
202105,서울특별시,강북구,간,여자,29
202105,서울특별시,강북구,안면,남자,2
202105,서울특별시,강북구,안면,여자,4
202105,서울특별시,강북구,장루.요루,남자,80
202105,서울특별시,강북구,장루.요루,여자,42
202105,서울특별시,강북구,뇌전증,남자,30
202105,서울특별시,강북구,뇌전증,여자,20
202105,서울특별시,강북구,시각,여자,856
202105,서울특별시,강북구,지체,남자,4250
202105,서울특별시,강북구,청각,남자,1528
202105,서울특별시,도봉구,지체,남자,3750
202105,서울특별시,도봉구,청각,여자,1017
202105,서울특별시,도봉구,언어,남자,77
202105,서울특별시,도봉구,언어,여자,37
202105,서울특별시,도봉구,지적,남자,697
202105,서울특별시,도봉구,지적,여자,419
202105,서울특별시,도봉구,뇌병변,남자,978
202105,서울특별시,도봉구,뇌병변,여자,685
202105,서울특별시,도봉구,자폐성,남자,151
202105,서울특별시,도봉구,자폐성,여자,30
202105,서울특별시,도봉구,정신,남자,355
202105,서울특별시,도봉구,정신,여자,291
202105,서울특별시,도봉구,신장,남자,417
202105,서울특별시,도봉구,신장,여자,295
202105,서울특별시,도봉구,지체,여자,2892
202105,서울특별시,도봉구,심장,남자,26
202105,서울특별시,도봉구,심장,여자,11
202105,서울특별시,도봉구,호흡기,남자,48
202105,서울특별시,도봉구,호흡기,여자,18
202105,서울특별시,도봉구,시각,남자,989
202105,서울특별시,도봉구,간,남자,57
202105,서울특별시,도봉구,간,여자,37
202105,서울특별시,도봉구,안면,남자,9
202105,서울특별시,도봉구,안면,여자,7
202105,서울특별시,도봉구,장루.요루,남자,77
202105,서울특별시,도봉구,장루.요루,여자,50
202105,서울특별시,도봉구,뇌전증,남자,30
202105,서울특별시,도봉구,뇌전증,여자,14
202105,서울특별시,도봉구,시각,여자,633
202105,서울특별시,도봉구,청각,남자,1261
202105,서울특별시,노원구,지체,남자,6315
202105,서울특별시,노원구,청각,여자,1751
202105,서울특별시,노원구,언어,남자,168
202105,서울특별시,노원구,언어,여자,81
202105,서울특별시,노원구,지적,남자,1361
202105,서울특별시,노원구,지적,여자,937
202105,서울특별시,노원구,뇌병변,남자,1636
202105,서울특별시,노원구,뇌병변,여자,1239
202105,서울특별시,노원구,자폐성,남자,325
202105,서울특별시,노원구,자폐성,여자,68
202105,서울특별시,노원구,정신,남자,713
202105,서울특별시,노원구,정신,여자,772
202105,서울특별시,노원구,신장,남자,650
202105,서울특별시,노원구,신장,여자,479
202105,서울특별시,노원구,지체,여자,5349
202105,서울특별시,노원구,심장,남자,57
202105,서울특별시,노원구,심장,여자,29
202105,서울특별시,노원구,호흡기,남자,104
202105,서울특별시,노원구,호흡기,여자,51
202105,서울특별시,노원구,간,남자,78
202105,서울특별시,노원구,시각,남자,1538
202105,서울특별시,노원구,간,여자,35
202105,서울특별시,노원구,안면,남자,17
202105,서울특별시,노원구,안면,여자,16
202105,서울특별시,노원구,장루.요루,남자,103
202105,서울특별시,노원구,장루.요루,여자,78
202105,서울특별시,노원구,뇌전증,남자,53
202105,서울특별시,노원구,뇌전증,여자,57
202105,서울특별시,노원구,시각,여자,1216
202105,서울특별시,노원구,청각,남자,1866
202105,서울특별시,은평구,지체,남자,4924
202105,서울특별시,은평구,청각,여자,1461
202105,서울특별시,은평구,언어,남자,126
202105,서울특별시,은평구,언어,여자,48
202105,서울특별시,은평구,지적,남자,1179
202105,서울특별시,은평구,지적,여자,618
202105,서울특별시,은평구,뇌병변,남자,1358
202105,서울특별시,은평구,뇌병변,여자,890
202105,서울특별시,은평구,자폐성,남자,290
202105,서울특별시,은평구,자폐성,여자,56
202105,서울특별시,은평구,정신,남자,718
202105,서울특별시,은평구,정신,여자,443
202105,서울특별시,은평구,신장,남자,538
202105,서울특별시,은평구,신장,여자,332
202105,서울특별시,은평구,지체,여자,4040
202105,서울특별시,은평구,심장,남자,30
202105,서울특별시,은평구,심장,여자,26
202105,서울특별시,은평구,호흡기,남자,91
202105,서울특별시,은평구,호흡기,여자,37
202105,서울특별시,은평구,간,남자,110
202105,서울특별시,은평구,시각,남자,1392
202105,서울특별시,은평구,간,여자,48
202105,서울특별시,은평구,안면,남자,12
202105,서울특별시,은평구,안면,여자,11
202105,서울특별시,은평구,장루.요루,남자,109
202105,서울특별시,은평구,장루.요루,여자,63
202105,서울특별시,은평구,뇌전증,남자,35
202105,서울특별시,은평구,뇌전증,여자,32
202105,서울특별시,은평구,시각,여자,939
202105,서울특별시,은평구,청각,남자,1802
202105,서울특별시,서대문구,지체,남자,2848
202105,서울특별시,서대문구,청각,여자,876
202105,서울특별시,서대문구,언어,남자,82
202105,서울특별시,서대문구,언어,여자,31
202105,서울특별시,서대문구,지적,남자,499
202105,서울특별시,서대문구,지적,여자,292
202105,서울특별시,서대문구,뇌병변,남자,755
202105,서울특별시,서대문구,뇌병변,여자,610
202105,서울특별시,서대문구,자폐성,남자,150
202105,서울특별시,서대문구,자폐성,여자,25
202105,서울특별시,서대문구,정신,남자,265
202105,서울특별시,서대문구,정신,여자,259
202105,서울특별시,서대문구,신장,남자,332
202105,서울특별시,서대문구,지체,여자,2517
202105,서울특별시,서대문구,신장,여자,292
202105,서울특별시,서대문구,심장,남자,21
202105,서울특별시,서대문구,심장,여자,13
202105,서울특별시,서대문구,호흡기,남자,27
202105,서울특별시,서대문구,시각,남자,757
202105,서울특별시,서대문구,호흡기,여자,15
202105,서울특별시,서대문구,간,남자,63
202105,서울특별시,서대문구,간,여자,32
202105,서울특별시,서대문구,안면,남자,4
202105,서울특별시,서대문구,안면,여자,3
202105,서울특별시,서대문구,장루.요루,남자,61
202105,서울특별시,서대문구,장루.요루,여자,48
202105,서울특별시,서대문구,뇌전증,남자,17
202105,서울특별시,서대문구,뇌전증,여자,11
202105,서울특별시,서대문구,시각,여자,525
202105,서울특별시,서대문구,청각,남자,964
202105,서울특별시,마포구,지체,남자,3017
202105,서울특별시,마포구,청각,여자,870
202105,서울특별시,마포구,언어,남자,85
202105,서울특별시,마포구,언어,여자,32
202105,서울특별시,마포구,지적,남자,490
202105,서울특별시,마포구,지적,여자,347
202105,서울특별시,마포구,뇌병변,남자,768
202105,서울특별시,마포구,뇌병변,여자,605
202105,서울특별시,마포구,자폐성,남자,178
202105,서울특별시,마포구,자폐성,여자,36
202105,서울특별시,마포구,정신,남자,254
202105,서울특별시,마포구,정신,여자,249
202105,서울특별시,마포구,신장,남자,351
202105,서울특별시,마포구,신장,여자,270
202105,서울특별시,마포구,지체,여자,2531
202105,서울특별시,마포구,심장,남자,14
202105,서울특별시,마포구,심장,여자,16
202105,서울특별시,마포구,호흡기,남자,33
202105,서울특별시,마포구,호흡기,여자,19
202105,서울특별시,마포구,간,남자,66
202105,서울특별시,마포구,시각,남자,870
202105,서울특별시,마포구,간,여자,27
202105,서울특별시,마포구,안면,남자,6
202105,서울특별시,마포구,안면,여자,5
202105,서울특별시,마포구,장루.요루,남자,79
202105,서울특별시,마포구,장루.요루,여자,45
202105,서울특별시,마포구,뇌전증,남자,20
202105,서울특별시,마포구,뇌전증,여자,12
202105,서울특별시,마포구,시각,여자,613
202105,서울특별시,마포구,청각,남자,1015
202105,서울특별시,양천구,청각,남자,1515
202105,서울특별시,양천구,청각,여자,1349
202105,서울특별시,양천구,언어,남자,112
202105,서울특별시,양천구,언어,여자,43
202105,서울특별시,양천구,지적,남자,731
202105,서울특별시,양천구,지체,남자,4485
202105,서울특별시,양천구,지적,여자,449
202105,서울특별시,양천구,뇌병변,남자,1044
202105,서울특별시,양천구,뇌병변,여자,737
202105,서울특별시,양천구,지체,여자,3260
202105,서울특별시,양천구,자폐성,남자,257
202105,서울특별시,양천구,자폐성,여자,41
202105,서울특별시,양천구,정신,남자,310
202105,서울특별시,양천구,정신,여자,320
202105,서울특별시,양천구,신장,남자,430
202105,서울특별시,양천구,신장,여자,304
202105,서울특별시,양천구,심장,남자,42
202105,서울특별시,양천구,심장,여자,15
202105,서울특별시,양천구,호흡기,남자,62
202105,서울특별시,양천구,호흡기,여자,30
202105,서울특별시,양천구,간,남자,88
202105,서울특별시,양천구,간,여자,48
202105,서울특별시,양천구,안면,남자,7
202105,서울특별시,양천구,안면,여자,7
202105,서울특별시,양천구,장루.요루,남자,68
202105,서울특별시,양천구,장루.요루,여자,51
202105,서울특별시,양천구,시각,남자,1020
202105,서울특별시,양천구,뇌전증,남자,31
202105,서울특별시,양천구,뇌전증,여자,19
202105,서울특별시,양천구,시각,여자,703
202105,서울특별시,강서구,청각,여자,2092
202105,서울특별시,강서구,언어,남자,164
202105,서울특별시,강서구,언어,여자,80
202105,서울특별시,강서구,지적,남자,1191
202105,서울특별시,강서구,지적,여자,837
202105,서울특별시,강서구,뇌병변,남자,1750
202105,서울특별시,강서구,뇌병변,여자,1169
202105,서울특별시,강서구,지체,남자,6997
202105,서울특별시,강서구,자폐성,남자,320
202105,서울특별시,강서구,자폐성,여자,64
202105,서울특별시,강서구,정신,남자,773
202105,서울특별시,강서구,정신,여자,828
202105,서울특별시,강서구,신장,남자,824
202105,서울특별시,강서구,신장,여자,524
202105,서울특별시,강서구,지체,여자,5115
202105,서울특별시,강서구,심장,남자,44
202105,서울특별시,강서구,심장,여자,18
202105,서울특별시,강서구,호흡기,남자,113
202105,서울특별시,강서구,호흡기,여자,53
202105,서울특별시,강서구,간,남자,106
202105,서울특별시,강서구,시각,남자,1714
202105,서울특별시,강서구,간,여자,49
202105,서울특별시,강서구,안면,남자,19
202105,서울특별시,강서구,안면,여자,15
202105,서울특별시,강서구,장루.요루,남자,120
202105,서울특별시,강서구,장루.요루,여자,60
202105,서울특별시,강서구,뇌전증,남자,64
202105,서울특별시,강서구,뇌전증,여자,59
202105,서울특별시,강서구,시각,여자,1122
202105,서울특별시,강서구,청각,남자,2388
202105,서울특별시,구로구,청각,남자,1689
202105,서울특별시,구로구,청각,여자,1284
202105,서울특별시,구로구,언어,남자,111
202105,서울특별시,구로구,언어,여자,43
202105,서울특별시,구로구,지체,남자,4801
202105,서울특별시,구로구,지적,남자,750
202105,서울특별시,구로구,지적,여자,496
202105,서울특별시,구로구,뇌병변,남자,1071
202105,서울특별시,구로구,뇌병변,여자,656
202105,서울특별시,구로구,자폐성,남자,252
202105,서울특별시,구로구,자폐성,여자,45
202105,서울특별시,구로구,지체,여자,3367
202105,서울특별시,구로구,정신,남자,319
202105,서울특별시,구로구,정신,여자,336
202105,서울특별시,구로구,신장,남자,476
202105,서울특별시,구로구,신장,여자,305
202105,서울특별시,구로구,심장,남자,38
202105,서울특별시,구로구,심장,여자,20
202105,서울특별시,구로구,호흡기,남자,75
202105,서울특별시,구로구,호흡기,여자,28
202105,서울특별시,구로구,간,남자,78
202105,서울특별시,구로구,간,여자,27
202105,서울특별시,구로구,안면,남자,15
202105,서울특별시,구로구,안면,여자,11
202105,서울특별시,구로구,장루.요루,남자,88
202105,서울특별시,구로구,장루.요루,여자,42
202105,서울특별시,구로구,뇌전증,남자,27
202105,서울특별시,구로구,뇌전증,여자,23
202105,서울특별시,구로구,시각,남자,1163
202105,서울특별시,구로구,시각,여자,727
202105,서울특별시,금천구,청각,여자,781
202105,서울특별시,금천구,언어,남자,75
202105,서울특별시,금천구,언어,여자,18
202105,서울특별시,금천구,지적,남자,492
202105,서울특별시,금천구,지적,여자,285
202105,서울특별시,금천구,뇌병변,남자,647
202105,서울특별시,금천구,뇌병변,여자,435
202105,서울특별시,금천구,자폐성,남자,111
202105,서울특별시,금천구,자폐성,여자,19
202105,서울특별시,금천구,정신,남자,207
202105,서울특별시,금천구,정신,여자,221
202105,서울특별시,금천구,신장,남자,279
202105,서울특별시,금천구,신장,여자,193
202105,서울특별시,금천구,심장,남자,22
202105,서울특별시,금천구,지체,여자,2003
202105,서울특별시,금천구,심장,여자,15
202105,서울특별시,금천구,호흡기,남자,48
202105,서울특별시,금천구,시각,남자,705
202105,서울특별시,금천구,호흡기,여자,11
202105,서울특별시,금천구,간,남자,29
202105,서울특별시,금천구,간,여자,22
202105,서울특별시,금천구,안면,남자,9
202105,서울특별시,금천구,안면,여자,7
202105,서울특별시,금천구,장루.요루,남자,44
202105,서울특별시,금천구,장루.요루,여자,46
202105,서울특별시,금천구,뇌전증,남자,30
202105,서울특별시,금천구,뇌전증,여자,16
202105,서울특별시,금천구,지체,남자,3120
202105,서울특별시,금천구,시각,여자,447
202105,서울특별시,금천구,청각,남자,1072
202105,서울특별시,영등포구,청각,남자,1340
202105,서울특별시,영등포구,청각,여자,1039
202105,서울특별시,영등포구,언어,남자,95
202105,서울특별시,영등포구,언어,여자,34
202105,서울특별시,영등포구,지적,남자,551
202105,서울특별시,영등포구,지적,여자,313
202105,서울특별시,영등포구,뇌병변,남자,878
202105,서울특별시,영등포구,뇌병변,여자,562
202105,서울특별시,영등포구,자폐성,남자,178
202105,서울특별시,영등포구,자폐성,여자,31
202105,서울특별시,영등포구,정신,남자,250
202105,서울특별시,영등포구,정신,여자,224
202105,서울특별시,영등포구,지체,여자,2677
202105,서울특별시,영등포구,신장,남자,418
202105,서울특별시,영등포구,신장,여자,274
202105,서울특별시,영등포구,심장,남자,20
202105,서울특별시,영등포구,심장,여자,14
202105,서울특별시,영등포구,호흡기,남자,41
202105,서울특별시,영등포구,호흡기,여자,15
202105,서울특별시,영등포구,간,남자,64
202105,서울특별시,영등포구,시각,남자,978
202105,서울특별시,영등포구,간,여자,26
202105,서울특별시,영등포구,안면,남자,13
202105,서울특별시,영등포구,안면,여자,7
202105,서울특별시,영등포구,장루.요루,남자,71
202105,서울특별시,영등포구,지체,남자,3769
202105,서울특별시,영등포구,장루.요루,여자,47
202105,서울특별시,영등포구,뇌전증,남자,19
202105,서울특별시,영등포구,뇌전증,여자,14
202105,서울특별시,영등포구,시각,여자,580
202105,서울특별시,동작구,청각,여자,1091
202105,서울특별시,동작구,언어,남자,106
202105,서울특별시,동작구,언어,여자,39
202105,서울특별시,동작구,지적,남자,515
202105,서울특별시,동작구,지적,여자,363
202105,서울특별시,동작구,뇌병변,남자,876
202105,서울특별시,동작구,뇌병변,여자,662
202105,서울특별시,동작구,자폐성,남자,199
202105,서울특별시,동작구,자폐성,여자,35
202105,서울특별시,동작구,정신,남자,260
202105,서울특별시,동작구,정신,여자,263
202105,서울특별시,동작구,신장,남자,388
202105,서울특별시,동작구,신장,여자,286
202105,서울특별시,동작구,지체,여자,2799
202105,서울특별시,동작구,심장,남자,25
202105,서울특별시,동작구,심장,여자,14
202105,서울특별시,동작구,호흡기,남자,55
202105,서울특별시,동작구,호흡기,여자,15
202105,서울특별시,동작구,간,남자,77
202105,서울특별시,동작구,간,여자,30
202105,서울특별시,동작구,시각,남자,965
202105,서울특별시,동작구,안면,남자,7
202105,서울특별시,동작구,안면,여자,3
202105,서울특별시,동작구,장루.요루,남자,75
202105,서울특별시,동작구,장루.요루,여자,39
202105,서울특별시,동작구,뇌전증,남자,26
202105,서울특별시,동작구,뇌전증,여자,23
202105,서울특별시,동작구,지체,남자,3435
202105,서울특별시,동작구,시각,여자,587
202105,서울특별시,동작구,청각,남자,1354
202105,서울특별시,관악구,청각,남자,1807
202105,서울특별시,관악구,청각,여자,1310
202105,서울특별시,관악구,언어,남자,121
202105,서울특별시,관악구,언어,여자,46
202105,서울특별시,관악구,지적,남자,818
202105,서울특별시,관악구,지체,남자,5004
202105,서울특별시,관악구,지적,여자,527
202105,서울특별시,관악구,뇌병변,남자,1200
202105,서울특별시,관악구,뇌병변,여자,777
202105,서울특별시,관악구,지체,여자,3785
202105,서울특별시,관악구,자폐성,남자,217
202105,서울특별시,관악구,자폐성,여자,44
202105,서울특별시,관악구,정신,남자,443
202105,서울특별시,관악구,정신,여자,422
202105,서울특별시,관악구,신장,남자,596
202105,서울특별시,관악구,신장,여자,391
202105,서울특별시,관악구,심장,남자,32
202105,서울특별시,관악구,심장,여자,14
202105,서울특별시,관악구,호흡기,남자,72
202105,서울특별시,관악구,호흡기,여자,23
202105,서울특별시,관악구,간,남자,81
202105,서울특별시,관악구,간,여자,31
202105,서울특별시,관악구,안면,남자,8
202105,서울특별시,관악구,안면,여자,6
202105,서울특별시,관악구,장루.요루,남자,85
202105,서울특별시,관악구,장루.요루,여자,59
202105,서울특별시,관악구,뇌전증,남자,34
202105,서울특별시,관악구,시각,남자,1362
202105,서울특별시,관악구,뇌전증,여자,22
