통계년월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
202001,서울특별시,종로구,지체,남자,1427
202001,서울특별시,종로구,청각,여자,401
202001,서울특별시,종로구,언어,남자,33
202001,서울특별시,종로구,언어,여자,10
202001,서울특별시,종로구,지적,남자,236
202001,서울특별시,종로구,지적,여자,158
202001,서울특별시,종로구,뇌병변,남자,360
202001,서울특별시,종로구,뇌병변,여자,210
202001,서울특별시,종로구,자폐성,남자,93
202001,서울특별시,종로구,자폐성,여자,19
202001,서울특별시,종로구,정신,남자,150
202001,서울특별시,종로구,정신,여자,116
202001,서울특별시,종로구,신장,남자,161
202001,서울특별시,종로구,지체,여자,1230
202001,서울특별시,종로구,신장,여자,94
202001,서울특별시,종로구,심장,남자,6
202001,서울특별시,종로구,심장,여자,5
202001,서울특별시,종로구,호흡기,남자,19
202001,서울특별시,종로구,시각,남자,443
202001,서울특별시,종로구,호흡기,여자,4
202001,서울특별시,종로구,간,남자,35
202001,서울특별시,종로구,간,여자,11
202001,서울특별시,종로구,안면,남자,3
202001,서울특별시,종로구,안면,여자,3
202001,서울특별시,종로구,장루.요루,남자,20
202001,서울특별시,종로구,장루.요루,여자,13
202001,서울특별시,종로구,뇌전증,남자,10
202001,서울특별시,종로구,뇌전증,여자,9
202001,서울특별시,종로구,시각,여자,273
202001,서울특별시,종로구,청각,남자,518
202001,서울특별시,중구,지체,남자,1407
202001,서울특별시,중구,청각,여자,358
202001,서울특별시,중구,언어,남자,24
202001,서울특별시,중구,언어,여자,11
202001,서울특별시,중구,지적,남자,180
202001,서울특별시,중구,지적,여자,125
202001,서울특별시,중구,뇌병변,남자,363
202001,서울특별시,중구,뇌병변,여자,203
202001,서울특별시,중구,자폐성,남자,55
202001,서울특별시,중구,자폐성,여자,15
202001,서울특별시,중구,정신,남자,129
202001,서울특별시,중구,정신,여자,94
202001,서울특별시,중구,신장,남자,132
202001,서울특별시,중구,신장,여자,98
202001,서울특별시,중구,지체,여자,1199
202001,서울특별시,중구,심장,남자,8
202001,서울특별시,중구,심장,여자,5
202001,서울특별시,중구,호흡기,남자,25
202001,서울특별시,중구,호흡기,여자,3
202001,서울특별시,중구,간,남자,26
202001,서울특별시,중구,시각,남자,443
202001,서울특별시,중구,간,여자,7
202001,서울특별시,중구,안면,남자,2
202001,서울특별시,중구,안면,여자,3
202001,서울특별시,중구,장루.요루,남자,26
202001,서울특별시,중구,장루.요루,여자,10
202001,서울특별시,중구,뇌전증,남자,13
202001,서울특별시,중구,뇌전증,여자,9
202001,서울특별시,중구,시각,여자,284
202001,서울특별시,중구,청각,남자,451
202001,서울특별시,용산구,청각,남자,631
202001,서울특별시,용산구,청각,여자,514
202001,서울특별시,용산구,언어,남자,45
202001,서울특별시,용산구,언어,여자,21
202001,서울특별시,용산구,지적,남자,336
202001,서울특별시,용산구,지체,남자,1929
202001,서울특별시,용산구,지적,여자,191
202001,서울특별시,용산구,뇌병변,남자,486
202001,서울특별시,용산구,뇌병변,여자,329
202001,서울특별시,용산구,지체,여자,1590
202001,서울특별시,용산구,자폐성,남자,86
202001,서울특별시,용산구,자폐성,여자,23
202001,서울특별시,용산구,정신,남자,157
202001,서울특별시,용산구,정신,여자,141
202001,서울특별시,용산구,신장,남자,215
202001,서울특별시,용산구,신장,여자,136
202001,서울특별시,용산구,심장,남자,14
202001,서울특별시,용산구,심장,여자,8
202001,서울특별시,용산구,호흡기,남자,35
202001,서울특별시,용산구,호흡기,여자,9
202001,서울특별시,용산구,간,남자,49
202001,서울특별시,용산구,간,여자,17
202001,서울특별시,용산구,안면,남자,5
202001,서울특별시,용산구,안면,여자,1
202001,서울특별시,용산구,장루.요루,남자,41
202001,서울특별시,용산구,장루.요루,여자,27
202001,서울특별시,용산구,시각,남자,615
202001,서울특별시,용산구,뇌전증,남자,13
202001,서울특별시,용산구,뇌전증,여자,9
202001,서울특별시,용산구,시각,여자,375
202001,서울특별시,성동구,청각,여자,738
202001,서울특별시,성동구,언어,남자,77
202001,서울특별시,성동구,언어,여자,31
202001,서울특별시,성동구,지적,남자,441
202001,서울특별시,성동구,지적,여자,267
202001,서울특별시,성동구,지체,남자,3064
202001,서울특별시,성동구,뇌병변,남자,749
202001,서울특별시,성동구,뇌병변,여자,464
202001,서울특별시,성동구,자폐성,남자,149
202001,서울특별시,성동구,자폐성,여자,26
202001,서울특별시,성동구,정신,남자,237
202001,서울특별시,성동구,정신,여자,197
202001,서울특별시,성동구,신장,남자,274
202001,서울특별시,성동구,신장,여자,192
202001,서울특별시,성동구,지체,여자,2388
202001,서울특별시,성동구,심장,남자,24
202001,서울특별시,성동구,심장,여자,8
202001,서울특별시,성동구,호흡기,남자,72
202001,서울특별시,성동구,호흡기,여자,22
202001,서울특별시,성동구,간,남자,53
202001,서울특별시,성동구,시각,남자,685
202001,서울특별시,성동구,간,여자,23
202001,서울특별시,성동구,안면,남자,8
202001,서울특별시,성동구,안면,여자,7
202001,서울특별시,성동구,장루.요루,남자,53
202001,서울특별시,성동구,장루.요루,여자,33
202001,서울특별시,성동구,뇌전증,남자,23
202001,서울특별시,성동구,뇌전증,여자,15
202001,서울특별시,성동구,시각,여자,507
202001,서울특별시,성동구,청각,남자,851
202001,서울특별시,광진구,청각,여자,727
202001,서울특별시,광진구,언어,남자,74
202001,서울특별시,광진구,언어,여자,22
202001,서울특별시,광진구,지적,남자,488
202001,서울특별시,광진구,지적,여자,334
202001,서울특별시,광진구,뇌병변,남자,720
202001,서울특별시,광진구,뇌병변,여자,522
202001,서울특별시,광진구,자폐성,남자,140
202001,서울특별시,광진구,자폐성,여자,25
202001,서울특별시,광진구,정신,남자,267
202001,서울특별시,광진구,정신,여자,250
202001,서울특별시,광진구,신장,남자,337
202001,서울특별시,광진구,신장,여자,247
202001,서울특별시,광진구,지체,여자,2513
202001,서울특별시,광진구,심장,남자,25
202001,서울특별시,광진구,심장,여자,11
202001,서울특별시,광진구,지체,남자,3283
202001,서울특별시,광진구,호흡기,남자,49
202001,서울특별시,광진구,호흡기,여자,13
202001,서울특별시,광진구,간,남자,48
202001,서울특별시,광진구,간,여자,18
202001,서울특별시,광진구,시각,남자,830
202001,서울특별시,광진구,안면,남자,5
202001,서울특별시,광진구,안면,여자,3
202001,서울특별시,광진구,장루.요루,남자,81
202001,서울특별시,광진구,장루.요루,여자,25
202001,서울특별시,광진구,뇌전증,남자,28
202001,서울특별시,광진구,뇌전증,여자,19
202001,서울특별시,광진구,시각,여자,507
202001,서울특별시,광진구,청각,남자,932
202001,서울특별시,동대문구,청각,여자,1003
202001,서울특별시,동대문구,언어,남자,101
202001,서울특별시,동대문구,언어,여자,30
202001,서울특별시,동대문구,지적,남자,579
202001,서울특별시,동대문구,지적,여자,324
202001,서울특별시,동대문구,뇌병변,남자,995
202001,서울특별시,동대문구,뇌병변,여자,654
202001,서울특별시,동대문구,자폐성,남자,124
202001,서울특별시,동대문구,자폐성,여자,23
202001,서울특별시,동대문구,정신,남자,323
202001,서울특별시,동대문구,정신,여자,312
202001,서울특별시,동대문구,신장,남자,380
202001,서울특별시,동대문구,신장,여자,257
202001,서울특별시,동대문구,심장,남자,26
202001,서울특별시,동대문구,지체,여자,3350
202001,서울특별시,동대문구,심장,여자,11
202001,서울특별시,동대문구,호흡기,남자,69
202001,서울특별시,동대문구,호흡기,여자,17
202001,서울특별시,동대문구,간,남자,59
202001,서울특별시,동대문구,간,여자,41
202001,서울특별시,동대문구,안면,남자,9
202001,서울특별시,동대문구,시각,남자,997
202001,서울특별시,동대문구,안면,여자,9
202001,서울특별시,동대문구,장루.요루,남자,69
202001,서울특별시,동대문구,장루.요루,여자,38
202001,서울특별시,동대문구,지체,남자,4196
202001,서울특별시,동대문구,뇌전증,남자,26
202001,서울특별시,동대문구,뇌전증,여자,21
202001,서울특별시,동대문구,시각,여자,558
202001,서울특별시,동대문구,청각,남자,1268
202001,서울특별시,중랑구,청각,남자,1391
202001,서울특별시,중랑구,청각,여자,1064
202001,서울특별시,중랑구,언어,남자,126
202001,서울특별시,중랑구,언어,여자,49
202001,서울특별시,중랑구,지적,남자,808
202001,서울특별시,중랑구,지적,여자,482
202001,서울특별시,중랑구,뇌병변,남자,1249
202001,서울특별시,중랑구,뇌병변,여자,860
202001,서울특별시,중랑구,자폐성,남자,181
202001,서울특별시,중랑구,지체,남자,5536
202001,서울특별시,중랑구,자폐성,여자,36
202001,서울특별시,중랑구,정신,남자,450
202001,서울특별시,중랑구,정신,여자,414
202001,서울특별시,중랑구,지체,여자,4266
202001,서울특별시,중랑구,신장,남자,502
202001,서울특별시,중랑구,신장,여자,364
202001,서울특별시,중랑구,심장,남자,37
202001,서울특별시,중랑구,심장,여자,21
202001,서울특별시,중랑구,호흡기,남자,97
202001,서울특별시,중랑구,호흡기,여자,35
202001,서울특별시,중랑구,간,남자,53
202001,서울특별시,중랑구,시각,남자,1210
202001,서울특별시,중랑구,간,여자,39
202001,서울특별시,중랑구,안면,남자,6
202001,서울특별시,중랑구,안면,여자,10
202001,서울특별시,중랑구,장루.요루,남자,102
202001,서울특별시,중랑구,장루.요루,여자,60
202001,서울특별시,중랑구,뇌전증,남자,31
202001,서울특별시,중랑구,뇌전증,여자,41
202001,서울특별시,중랑구,시각,여자,828
202001,서울특별시,성북구,청각,여자,1119
202001,서울특별시,성북구,언어,남자,112
202001,서울특별시,성북구,언어,여자,42
202001,서울특별시,성북구,지적,남자,671
202001,서울특별시,성북구,지적,여자,400
202001,서울특별시,성북구,뇌병변,남자,1102
202001,서울특별시,성북구,뇌병변,여자,786
202001,서울특별시,성북구,자폐성,남자,189
202001,서울특별시,성북구,자폐성,여자,29
202001,서울특별시,성북구,정신,남자,338
202001,서울특별시,성북구,정신,여자,312
202001,서울특별시,성북구,신장,남자,446
202001,서울특별시,성북구,신장,여자,330
202001,서울특별시,성북구,지체,여자,3653
202001,서울특별시,성북구,심장,남자,29
202001,서울특별시,성북구,심장,여자,8
202001,서울특별시,성북구,호흡기,남자,61
202001,서울특별시,성북구,호흡기,여자,22
