통계년월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
201808,서울특별시,광진구,자폐성,남자,139
201808,서울특별시,광진구,자폐성,여자,24
201808,서울특별시,광진구,정신,남자,270
201808,서울특별시,광진구,정신,여자,265
201808,서울특별시,광진구,신장,남자,322
201808,서울특별시,광진구,신장,여자,251
201808,서울특별시,광진구,지체,여자,2568
201808,서울특별시,광진구,심장,남자,24
201808,서울특별시,광진구,심장,여자,10
201808,서울특별시,광진구,지체,남자,3383
201808,서울특별시,광진구,호흡기,남자,50
201808,서울특별시,광진구,호흡기,여자,14
201808,서울특별시,광진구,간,남자,53
201808,서울특별시,광진구,간,여자,20
201808,서울특별시,광진구,시각,남자,831
201808,서울특별시,광진구,안면,남자,5
201808,서울특별시,광진구,안면,여자,6
201808,서울특별시,광진구,장루.요루,남자,77
201808,서울특별시,광진구,장루.요루,여자,26
201808,서울특별시,광진구,뇌전증,남자,31
201808,서울특별시,광진구,뇌전증,여자,18
201808,서울특별시,광진구,시각,여자,510
201808,서울특별시,광진구,청각,남자,825
201808,서울특별시,동대문구,청각,여자,862
201808,서울특별시,동대문구,언어,남자,84
201808,서울특별시,동대문구,언어,여자,27
201808,서울특별시,동대문구,지적,남자,555
201808,서울특별시,동대문구,지적,여자,306
201808,서울특별시,동대문구,뇌병변,남자,987
201808,서울특별시,동대문구,뇌병변,여자,692
201808,서울특별시,동대문구,자폐성,남자,115
201808,서울특별시,동대문구,자폐성,여자,23
201808,서울특별시,동대문구,정신,남자,345
201808,서울특별시,동대문구,정신,여자,310
201808,서울특별시,동대문구,신장,남자,359
201808,서울특별시,동대문구,신장,여자,250
201808,서울특별시,동대문구,심장,남자,33
201808,서울특별시,동대문구,지체,여자,3480
201808,서울특별시,동대문구,심장,여자,16
201808,서울특별시,동대문구,호흡기,남자,74
201808,서울특별시,동대문구,호흡기,여자,15
201808,서울특별시,동대문구,간,남자,58
201808,서울특별시,동대문구,간,여자,36
201808,서울특별시,동대문구,안면,남자,9
201808,서울특별시,동대문구,시각,남자,993
201808,서울특별시,동대문구,안면,여자,10
201808,서울특별시,동대문구,장루.요루,남자,66
201808,서울특별시,동대문구,장루.요루,여자,34
201808,서울특별시,동대문구,지체,남자,4417
201808,서울특별시,동대문구,뇌전증,남자,32
201808,서울특별시,동대문구,뇌전증,여자,23
201808,서울특별시,동대문구,시각,여자,576
201808,서울특별시,동대문구,청각,남자,1114
201808,서울특별시,중랑구,청각,남자,1194
201808,서울특별시,중랑구,청각,여자,936
201808,서울특별시,중랑구,언어,남자,116
201808,서울특별시,중랑구,언어,여자,45
201808,서울특별시,중랑구,지적,남자,792
201808,서울특별시,중랑구,지적,여자,455
201808,서울특별시,중랑구,뇌병변,남자,1263
201808,서울특별시,중랑구,뇌병변,여자,836
201808,서울특별시,중랑구,자폐성,남자,176
201808,서울특별시,중랑구,지체,남자,5665
201808,서울특별시,중랑구,자폐성,여자,28
201808,서울특별시,중랑구,정신,남자,458
201808,서울특별시,중랑구,정신,여자,400
201808,서울특별시,중랑구,지체,여자,4383
201808,서울특별시,중랑구,신장,남자,443
201808,서울특별시,중랑구,신장,여자,330
201808,서울특별시,중랑구,심장,남자,36
201808,서울특별시,중랑구,심장,여자,23
201808,서울특별시,중랑구,호흡기,남자,86
201808,서울특별시,중랑구,호흡기,여자,34
201808,서울특별시,중랑구,간,남자,54
201808,서울특별시,중랑구,시각,남자,1236
201808,서울특별시,중랑구,간,여자,39
201808,서울특별시,중랑구,안면,남자,8
201808,서울특별시,중랑구,안면,여자,10
201808,서울특별시,중랑구,장루.요루,남자,93
201808,서울특별시,중랑구,장루.요루,여자,54
201808,서울특별시,중랑구,뇌전증,남자,38
201808,서울특별시,중랑구,뇌전증,여자,40
201808,서울특별시,중랑구,시각,여자,821
201808,서울특별시,성북구,청각,여자,924
201808,서울특별시,성북구,언어,남자,115
201808,서울특별시,성북구,언어,여자,41
201808,서울특별시,성북구,지적,남자,629
201808,서울특별시,성북구,지적,여자,396
201808,서울특별시,성북구,뇌병변,남자,1110
201808,서울특별시,성북구,뇌병변,여자,810
201808,서울특별시,성북구,자폐성,남자,167
201808,서울특별시,성북구,자폐성,여자,25
201808,서울특별시,성북구,정신,남자,330
201808,서울특별시,성북구,정신,여자,305
201808,서울특별시,성북구,신장,남자,448
201808,서울특별시,성북구,신장,여자,316
201808,서울특별시,성북구,지체,여자,3745
201808,서울특별시,성북구,심장,남자,22
201808,서울특별시,성북구,심장,여자,7
201808,서울특별시,성북구,호흡기,남자,67
201808,서울특별시,성북구,호흡기,여자,20
201808,서울특별시,성북구,지체,남자,4524
201808,서울특별시,성북구,간,남자,82
201808,서울특별시,성북구,간,여자,38
201808,서울특별시,성북구,시각,남자,1110
201808,서울특별시,성북구,안면,남자,10
201808,서울특별시,성북구,안면,여자,7
201808,서울특별시,성북구,장루.요루,남자,68
201808,서울특별시,성북구,장루.요루,여자,46
201808,서울특별시,성북구,뇌전증,남자,23
201808,서울특별시,성북구,뇌전증,여자,22
201808,서울특별시,성북구,시각,여자,764
201808,서울특별시,성북구,청각,남자,1200
201808,서울특별시,강북구,청각,여자,1011
201808,서울특별시,강북구,언어,남자,100
201808,서울특별시,강북구,언어,여자,44
201808,서울특별시,강북구,지적,남자,695
201808,서울특별시,강북구,지적,여자,483
201808,서울특별시,강북구,뇌병변,남자,1108
201808,서울특별시,강북구,뇌병변,여자,698
201808,서울특별시,강북구,자폐성,남자,123
201808,서울특별시,강북구,자폐성,여자,18
201808,서울특별시,강북구,정신,남자,366
201808,서울특별시,강북구,정신,여자,354
201808,서울특별시,강북구,신장,남자,383
201808,서울특별시,강북구,신장,여자,306
201808,서울특별시,강북구,심장,남자,23
201808,서울특별시,강북구,심장,여자,18
201808,서울특별시,강북구,지체,여자,3636
201808,서울특별시,강북구,호흡기,남자,75
201808,서울특별시,강북구,시각,남자,1151
201808,서울특별시,강북구,호흡기,여자,22
201808,서울특별시,강북구,간,남자,56
201808,서울특별시,강북구,간,여자,28
201808,서울특별시,강북구,안면,남자,7
201808,서울특별시,강북구,안면,여자,4
201808,서울특별시,강북구,장루.요루,남자,89
201808,서울특별시,강북구,장루.요루,여자,41
201808,서울특별시,강북구,뇌전증,남자,28
201808,서울특별시,강북구,뇌전증,여자,21
201808,서울특별시,강북구,시각,여자,869
201808,서울특별시,강북구,지체,남자,4517
201808,서울특별시,강북구,청각,남자,1200
201808,서울특별시,도봉구,지체,남자,4043
201808,서울특별시,도봉구,청각,여자,849
201808,서울특별시,도봉구,언어,남자,69
201808,서울특별시,도봉구,언어,여자,26
201808,서울특별시,도봉구,지적,남자,649
201808,서울특별시,도봉구,지적,여자,394
201808,서울특별시,도봉구,뇌병변,남자,1026
201808,서울특별시,도봉구,뇌병변,여자,730
201808,서울특별시,도봉구,자폐성,남자,145
201808,서울특별시,도봉구,자폐성,여자,25
201808,서울특별시,도봉구,정신,남자,333
201808,서울특별시,도봉구,정신,여자,285
201808,서울특별시,도봉구,신장,남자,362
201808,서울특별시,도봉구,신장,여자,248
201808,서울특별시,도봉구,지체,여자,3061
201808,서울특별시,도봉구,심장,남자,25
201808,서울특별시,도봉구,심장,여자,12
201808,서울특별시,도봉구,호흡기,남자,53
201808,서울특별시,도봉구,호흡기,여자,21
201808,서울특별시,도봉구,시각,남자,999
201808,서울특별시,도봉구,간,남자,50
201808,서울특별시,도봉구,간,여자,32
201808,서울특별시,도봉구,안면,남자,9
201808,서울특별시,도봉구,안면,여자,10
201808,서울특별시,도봉구,장루.요루,남자,76
201808,서울특별시,도봉구,장루.요루,여자,54
201808,서울특별시,도봉구,뇌전증,남자,24
201808,서울특별시,도봉구,뇌전증,여자,12
201808,서울특별시,도봉구,시각,여자,629
201808,서울특별시,도봉구,청각,남자,1094
201808,서울특별시,노원구,지체,남자,6763
201808,서울특별시,노원구,청각,여자,1537
201808,서울특별시,노원구,언어,남자,155
201808,서울특별시,노원구,언어,여자,73
201808,서울특별시,노원구,지적,남자,1281
201808,서울특별시,노원구,지적,여자,884
201808,서울특별시,노원구,뇌병변,남자,1690
201808,서울특별시,노원구,뇌병변,여자,1317
201808,서울특별시,노원구,자폐성,남자,284
201808,서울특별시,노원구,자폐성,여자,57
201808,서울특별시,노원구,정신,남자,714
201808,서울특별시,노원구,정신,여자,766
201808,서울특별시,노원구,신장,남자,604
201808,서울특별시,노원구,신장,여자,450
201808,서울특별시,노원구,지체,여자,5742
201808,서울특별시,노원구,심장,남자,66
201808,서울특별시,노원구,심장,여자,42
201808,서울특별시,노원구,호흡기,남자,106
201808,서울특별시,노원구,호흡기,여자,50
201808,서울특별시,노원구,간,남자,76
201808,서울특별시,노원구,시각,남자,1556
201808,서울특별시,노원구,간,여자,30
201808,서울특별시,노원구,안면,남자,17
201808,서울특별시,노원구,안면,여자,16
201808,서울특별시,노원구,장루.요루,남자,107
201808,서울특별시,노원구,장루.요루,여자,79
201808,서울특별시,노원구,뇌전증,남자,54
201808,서울특별시,노원구,뇌전증,여자,64
201808,서울특별시,노원구,시각,여자,1240
201808,서울특별시,노원구,청각,남자,1628
201808,서울특별시,은평구,지체,남자,5149
201808,서울특별시,은평구,청각,여자,1304
201808,서울특별시,은평구,언어,남자,133
201808,서울특별시,은평구,언어,여자,49
201808,서울특별시,은평구,지적,남자,1146
201808,서울특별시,은평구,지적,여자,587
201808,서울특별시,은평구,뇌병변,남자,1389
201808,서울특별시,은평구,뇌병변,여자,878
201808,서울특별시,은평구,자폐성,남자,242
201808,서울특별시,은평구,자폐성,여자,40
201808,서울특별시,은평구,정신,남자,711
201808,서울특별시,은평구,정신,여자,424
201808,서울특별시,은평구,신장,남자,467
201808,서울특별시,은평구,신장,여자,327
201808,서울특별시,은평구,지체,여자,4161
201808,서울특별시,은평구,심장,남자,27
201808,서울특별시,은평구,심장,여자,22
201808,서울특별시,은평구,호흡기,남자,97
201808,서울특별시,은평구,호흡기,여자,38
201808,서울특별시,은평구,간,남자,95
201808,서울특별시,은평구,시각,남자,1418
201808,서울특별시,은평구,간,여자,37
201808,서울특별시,은평구,안면,남자,15
201808,서울특별시,은평구,안면,여자,12
201808,서울특별시,은평구,장루.요루,남자,96
201808,서울특별시,은평구,장루.요루,여자,70
201808,서울특별시,은평구,뇌전증,남자,32
201808,서울특별시,은평구,뇌전증,여자,29
201808,서울특별시,은평구,시각,여자,910
201808,서울특별시,은평구,청각,남자,1554
201808,서울특별시,서대문구,지체,남자,3060
201808,서울특별시,서대문구,청각,여자,777
201808,서울특별시,서대문구,언어,남자,86
201808,서울특별시,서대문구,언어,여자,35
201808,서울특별시,서대문구,지적,남자,504
201808,서울특별시,서대문구,지적,여자,289
201808,서울특별시,서대문구,뇌병변,남자,819
201808,서울특별시,서대문구,뇌병변,여자,624
201808,서울특별시,서대문구,자폐성,남자,123
201808,서울특별시,서대문구,자폐성,여자,17
201808,서울특별시,서대문구,정신,남자,266
201808,서울특별시,서대문구,정신,여자,253
201808,서울특별시,서대문구,신장,남자,311
201808,서울특별시,서대문구,지체,여자,2671
201808,서울특별시,서대문구,신장,여자,259
201808,서울특별시,서대문구,심장,남자,20
201808,서울특별시,서대문구,심장,여자,11
201808,서울특별시,서대문구,호흡기,남자,35
201808,서울특별시,서대문구,시각,남자,801
201808,서울특별시,서대문구,호흡기,여자,14
201808,서울특별시,서대문구,간,남자,59
201808,서울특별시,서대문구,간,여자,26
201808,서울특별시,서대문구,안면,남자,6
201808,서울특별시,서대문구,안면,여자,3
201808,서울특별시,서대문구,장루.요루,남자,53
201808,서울특별시,서대문구,장루.요루,여자,47
201808,서울특별시,서대문구,뇌전증,남자,21
201808,서울특별시,서대문구,뇌전증,여자,13
201808,서울특별시,서대문구,시각,여자,540
201808,서울특별시,서대문구,청각,남자,848
201808,서울특별시,마포구,지체,남자,3277
201808,서울특별시,마포구,청각,여자,768
201808,서울특별시,마포구,언어,남자,84
201808,서울특별시,마포구,언어,여자,32
201808,서울특별시,마포구,지적,남자,512
201808,서울특별시,마포구,지적,여자,341
201808,서울특별시,마포구,뇌병변,남자,843
201808,서울특별시,마포구,뇌병변,여자,644
201808,서울특별시,마포구,자폐성,남자,153
201808,서울특별시,마포구,자폐성,여자,29
201808,서울특별시,마포구,정신,남자,257
201808,서울특별시,마포구,정신,여자,243
201808,서울특별시,마포구,신장,남자,364
201808,서울특별시,마포구,신장,여자,243
201808,서울특별시,마포구,지체,여자,2707
201808,서울특별시,마포구,심장,남자,22
201808,서울특별시,마포구,심장,여자,15
201808,서울특별시,마포구,호흡기,남자,34
201808,서울특별시,마포구,호흡기,여자,12
201808,서울특별시,마포구,간,남자,62
201808,서울특별시,마포구,시각,남자,888
201808,서울특별시,마포구,간,여자,26
201808,서울특별시,마포구,안면,남자,7
201808,서울특별시,마포구,안면,여자,6
201808,서울특별시,마포구,장루.요루,남자,64
201808,서울특별시,마포구,장루.요루,여자,37
201808,서울특별시,마포구,뇌전증,남자,26
201808,서울특별시,마포구,뇌전증,여자,14
201808,서울특별시,마포구,시각,여자,606
201808,서울특별시,마포구,청각,남자,902
201808,서울특별시,양천구,청각,남자,1271
201808,서울특별시,양천구,청각,여자,1082
201808,서울특별시,양천구,언어,남자,102
201808,서울특별시,양천구,언어,여자,46
201808,서울특별시,양천구,지적,남자,681
201808,서울특별시,양천구,지체,남자,4774
201808,서울특별시,양천구,지적,여자,418
201808,서울특별시,양천구,뇌병변,남자,1048
201808,서울특별시,양천구,뇌병변,여자,734
201808,서울특별시,양천구,지체,여자,3427
201808,서울특별시,양천구,자폐성,남자,207
201808,서울특별시,양천구,자폐성,여자,39
201808,서울특별시,양천구,정신,남자,323
201808,서울특별시,양천구,정신,여자,302
201808,서울특별시,양천구,신장,남자,385
201808,서울특별시,양천구,신장,여자,279
201808,서울특별시,양천구,심장,남자,35
201808,서울특별시,양천구,심장,여자,12
201808,서울특별시,양천구,호흡기,남자,60
201808,서울특별시,양천구,호흡기,여자,28
201808,서울특별시,양천구,간,남자,83
201808,서울특별시,양천구,간,여자,41
201808,서울특별시,양천구,안면,남자,7
201808,서울특별시,양천구,안면,여자,6
201808,서울특별시,양천구,장루.요루,남자,75
201808,서울특별시,양천구,장루.요루,여자,57
201808,서울특별시,양천구,시각,남자,1023
201808,서울특별시,양천구,뇌전증,남자,30
201808,서울특별시,양천구,뇌전증,여자,22
201808,서울특별시,양천구,시각,여자,676
201808,서울특별시,강서구,청각,여자,1690
201808,서울특별시,강서구,언어,남자,166
201808,서울특별시,강서구,언어,여자,73
201808,서울특별시,강서구,지적,남자,1148
201808,서울특별시,강서구,지적,여자,824
201808,서울특별시,강서구,뇌병변,남자,1788
201808,서울특별시,강서구,뇌병변,여자,1224
201808,서울특별시,강서구,지체,남자,7583
201808,서울특별시,강서구,자폐성,남자,289
201808,서울특별시,강서구,자폐성,여자,50
201808,서울특별시,강서구,정신,남자,789
201808,서울특별시,강서구,정신,여자,833
201808,서울특별시,강서구,신장,남자,744
201808,서울특별시,강서구,신장,여자,509
201808,서울특별시,강서구,지체,여자,5493
201808,서울특별시,강서구,심장,남자,51
201808,서울특별시,강서구,심장,여자,21
201808,서울특별시,강서구,호흡기,남자,111
201808,서울특별시,강서구,호흡기,여자,51
201808,서울특별시,강서구,간,남자,96
201808,서울특별시,강서구,시각,남자,1713
201808,서울특별시,강서구,간,여자,45
201808,서울특별시,강서구,안면,남자,17
201808,서울특별시,강서구,안면,여자,16
201808,서울특별시,강서구,장루.요루,남자,120
201808,서울특별시,강서구,장루.요루,여자,60
201808,서울특별시,강서구,뇌전증,남자,61
201808,서울특별시,강서구,뇌전증,여자,55
201808,서울특별시,강서구,시각,여자,1152
201808,서울특별시,강서구,청각,남자,1960
201808,서울특별시,구로구,청각,남자,1304
201808,서울특별시,구로구,청각,여자,929
201808,서울특별시,구로구,언어,남자,106
201808,서울특별시,구로구,언어,여자,38
201808,서울특별시,구로구,지체,남자,4968
201808,서울특별시,구로구,지적,남자,676
201808,서울특별시,구로구,지적,여자,457
201808,서울특별시,구로구,뇌병변,남자,1031
201808,서울특별시,구로구,뇌병변,여자,668
201808,서울특별시,구로구,자폐성,남자,220
201808,서울특별시,구로구,자폐성,여자,34
201808,서울특별시,구로구,지체,여자,3430
201808,서울특별시,구로구,정신,남자,297
201808,서울특별시,구로구,정신,여자,296
201808,서울특별시,구로구,신장,남자,391
201808,서울특별시,구로구,신장,여자,271
201808,서울특별시,구로구,심장,남자,35
201808,서울특별시,구로구,심장,여자,20
201808,서울특별시,구로구,호흡기,남자,77
201808,서울특별시,구로구,호흡기,여자,24
201808,서울특별시,구로구,간,남자,64
201808,서울특별시,구로구,간,여자,29
201808,서울특별시,구로구,안면,남자,16
201808,서울특별시,구로구,안면,여자,8
201808,서울특별시,구로구,장루.요루,남자,95
201808,서울특별시,구로구,장루.요루,여자,41
201808,서울특별시,구로구,뇌전증,남자,30
201808,서울특별시,구로구,뇌전증,여자,22
201808,서울특별시,구로구,시각,남자,1151
201808,서울특별시,구로구,시각,여자,738
201808,서울특별시,금천구,청각,여자,607
201808,서울특별시,금천구,언어,남자,71
201808,서울특별시,금천구,언어,여자,20
201808,서울특별시,금천구,지적,남자,452
201808,서울특별시,금천구,지적,여자,273
201808,서울특별시,금천구,뇌병변,남자,646
201808,서울특별시,금천구,뇌병변,여자,429
201808,서울특별시,금천구,자폐성,남자,89
201808,서울특별시,금천구,자폐성,여자,9
201808,서울특별시,금천구,정신,남자,196
201808,서울특별시,금천구,정신,여자,214
201808,서울특별시,금천구,신장,남자,257
201808,서울특별시,금천구,신장,여자,180
201808,서울특별시,금천구,심장,남자,27
201808,서울특별시,금천구,지체,여자,2103
201808,서울특별시,금천구,심장,여자,20
201808,서울특별시,금천구,호흡기,남자,44
201808,서울특별시,금천구,시각,남자,736
201808,서울특별시,금천구,호흡기,여자,9
201808,서울특별시,금천구,간,남자,28
201808,서울특별시,금천구,간,여자,15
201808,서울특별시,금천구,안면,남자,7
201808,서울특별시,금천구,안면,여자,8
201808,서울특별시,금천구,장루.요루,남자,38
201808,서울특별시,금천구,장루.요루,여자,37
201808,서울특별시,금천구,뇌전증,남자,23
201808,서울특별시,금천구,뇌전증,여자,16
201808,서울특별시,금천구,지체,남자,3274
201808,서울특별시,금천구,시각,여자,449
201808,서울특별시,금천구,청각,남자,837
201808,서울특별시,영등포구,청각,남자,1134
201808,서울특별시,영등포구,청각,여자,845
201808,서울특별시,영등포구,언어,남자,86
201808,서울특별시,영등포구,언어,여자,34
201808,서울특별시,영등포구,지적,남자,525
201808,서울특별시,영등포구,지적,여자,322
201808,서울특별시,영등포구,뇌병변,남자,924
201808,서울특별시,영등포구,뇌병변,여자,566
201808,서울특별시,영등포구,자폐성,남자,147
201808,서울특별시,영등포구,자폐성,여자,26
201808,서울특별시,영등포구,정신,남자,249
201808,서울특별시,영등포구,정신,여자,201
201808,서울특별시,영등포구,지체,여자,2833
201808,서울특별시,영등포구,신장,남자,382
201808,서울특별시,영등포구,신장,여자,236
201808,서울특별시,영등포구,심장,남자,16
201808,서울특별시,영등포구,심장,여자,10
201808,서울특별시,영등포구,호흡기,남자,45
201808,서울특별시,영등포구,호흡기,여자,14
201808,서울특별시,영등포구,간,남자,56
201808,서울특별시,영등포구,시각,남자,969
201808,서울특별시,영등포구,간,여자,21
201808,서울특별시,영등포구,안면,남자,11
201808,서울특별시,영등포구,안면,여자,6
201808,서울특별시,영등포구,장루.요루,남자,68
201808,서울특별시,영등포구,지체,남자,3918
201808,서울특별시,영등포구,장루.요루,여자,49
201808,서울특별시,영등포구,뇌전증,남자,17
201808,서울특별시,영등포구,뇌전증,여자,16
201808,서울특별시,영등포구,시각,여자,610
